task_name,temperature,execution_time_s
mbpp_3_is_not_prime,0.2,27.4650
mbpp_4_heap_queue_largest,0.2,48.0125
mbpp_6_differ_At_One_Bit_Pos,0.2,8.1109
mbpp_8_square_nums,0.2,63.8797
mbpp_9_find_Rotations,0.2,32.6525
mbpp_11_remove_Occ,0.2,132.2325
mbpp_12_sort_matrix,0.2,9.2546
mbpp_14_find_Volume,0.2,4.3174
mbpp_16_text_lowercase_underscore,0.2,1.6348
mbpp_17_square_perimeter,0.2,1.9416
mbpp_18_remove_dirty_chars,0.2,27.9743
mbpp_19_test_duplicate,0.2,19.9038
mbpp_20_is_woodall,0.2,53.8369
mbpp_56_checks,0.2,60.7805
mbpp_57_find_Max_Num,0.2,9.5178
mbpp_58_opposite_Signs,0.2,7.0564
mbpp_59_is_octagonal,0.2,9.1180
mbpp_61_count_Substrings,0.2,106.3750
mbpp_62_smallest_num,0.2,2.7838
mbpp_63_max_difference,0.2,127.3496
mbpp_64_subject_marks,0.2,10.1443
mbpp_65_recursive_list_sum,0.2,29.8513
mbpp_66_pos_count,0.2,12.6550
mbpp_67_bell_number,0.2,101.5812
mbpp_68_is_Monotonic,0.2,57.6576
mbpp_69_is_sublist,0.2,87.2125
mbpp_70_get_equal,0.2,13.2477
mbpp_71_comb_sort,0.2,82.5627
mbpp_72_dif_Square,0.2,12.1596
mbpp_74_is_samepatterns,0.2,99.7654
mbpp_75_find_tuples,0.2,88.1246
mbpp_77_is_Diff,0.2,29.1825
mbpp_79_word_len,0.2,7.1403
mbpp_80_tetrahedral_number,0.2,5.7033
mbpp_83_get_Char,0.2,26.0250
mbpp_84_sequence,0.2,115.2255
mbpp_86_centered_hexagonal_number,0.2,3.8590
mbpp_87_merge_dictionaries_three,0.2,4.5760
mbpp_88_freq_count,0.2,26.3221
mbpp_89_closest_num,0.2,84.7741
mbpp_90_len_log,0.2,18.7335
mbpp_91_find_substring,0.2,93.8263
mbpp_92_is_undulating,0.2,140.7972
mbpp_93_power,0.2,61.4811
mbpp_94_index_minimum,0.2,209.1443
mbpp_95_Find_Min_Length,0.2,19.5549
mbpp_96_divisor,0.2,20.2159
mbpp_97_frequency_lists,0.2,60.1187
mbpp_99_decimal_to_binary,0.2,16.7665
mbpp_100_next_smallest_palindrome,0.2,116.1937
mbpp_101_kth_element,0.2,3.3166
mbpp_102_snake_to_camel,0.2,18.3725
mbpp_103_eulerian_num,0.2,40.8553
mbpp_104_sort_sublists,0.2,66.2733
mbpp_105_count,0.2,13.3780
mbpp_106_add_lists,0.2,39.6443
mbpp_108_merge_sorted_list,0.2,34.9171
mbpp_109_odd_Equivalent,0.2,43.0479
mbpp_113_check_integer,0.2,58.3173
mbpp_116_tuple_to_int,0.2,77.5446
mbpp_117_list_to_float,0.2,125.0388
mbpp_118_string_to_list,0.2,2.8755
mbpp_119_search,0.2,55.5815
mbpp_120_max_product_tuple,0.2,93.4040
mbpp_123_amicable_numbers_sum,0.2,12.9348
mbpp_125_find_length,0.2,79.9539
mbpp_126_sum,0.2,40.0532
mbpp_127_multiply_int,0.2,1.8180
mbpp_128_long_words,0.2,13.0977
mbpp_129_magic_square_test,0.2,185.2612
mbpp_130_max_occurrences,0.2,82.8022
mbpp_131_reverse_vowels,0.2,154.3167
mbpp_132_tup_string,0.2,10.8053
mbpp_133_sum_negativenum,0.2,58.8021
mbpp_135_hexagonal_num,0.2,4.4134
mbpp_138_is_Sum_Of_Powers_Of_Two,0.2,32.5097
mbpp_141_pancake_sort,0.2,149.8313
mbpp_142_count_samepair,0.2,157.7354
mbpp_143_find_lists,0.2,15.1201
mbpp_145_max_Abs_Diff,0.2,43.9707
mbpp_160_find_solution,0.2,149.0183
mbpp_161_remove_elements,0.2,8.2426
mbpp_162_sum_series,0.2,20.5909
mbpp_164_are_equivalent,0.2,5.1561
mbpp_165_count_char_position,0.2,29.7773
mbpp_166_find_even_pair,0.2,150.4988
mbpp_167_next_power_of_2,0.2,36.4903
mbpp_168_frequency,0.2,89.7555
mbpp_170_sum_range_list,0.2,26.7870
mbpp_171_perimeter_pentagon,0.2,2.8445
mbpp_172_count_occurance,0.2,116.0244
mbpp_222_check_type,0.2,107.0165
mbpp_223_is_majority,0.2,110.8506
mbpp_224_count_Set_Bits,0.2,34.5208
mbpp_226_odd_values_string,0.2,25.9932
mbpp_227_min_of_three,0.2,20.4104
mbpp_228_all_Bits_Set_In_The_Given_Range,0.2,89.4011
mbpp_229_re_arrange_array,0.2,157.9165
mbpp_230_replace_blank,0.2,6.4387
mbpp_234_volume_cube,0.2,3.1868
mbpp_237_check_occurences,0.2,170.8677
mbpp_238_number_of_substrings,0.2,17.3847
mbpp_239_get_total_number_of_sequences,0.2,195.5333
mbpp_240_replace_list,0.2,9.1126
mbpp_242_count_charac,0.2,11.1991
mbpp_244_next_Perfect_Square,0.2,12.7098
mbpp_245_max_sum,0.2,405.0596
mbpp_247_lps,0.2,180.5269
mbpp_249_intersection_array,0.2,79.0582
mbpp_250_count_X,0.2,986.2729
mbpp_251_insert_element,0.2,26.5341
mbpp_252_convert,0.2,75.9158
mbpp_253_count_integer,0.2,241.4845
mbpp_255_combinations_colors,0.2,374.8919
mbpp_256_count_Primes_nums,0.2,63.4353
mbpp_257_swap_numbers,0.2,6.0721
mbpp_259_maximize_elements,0.2,283.6733
mbpp_260_newman_prime,0.2,1666.8774
mbpp_261_division_elements,0.2,325.4012
mbpp_262_split_two_parts,0.2,11.8480
mbpp_264_dog_age,0.2,25.1167
mbpp_265_list_split,0.2,28.4587
mbpp_266_lateralsurface_cube,0.2,5.2932
mbpp_267_square_Sum,0.2,58.6845
mbpp_268_find_star_num,0.2,8.2141
mbpp_269_ascii_value,0.2,5.4206
mbpp_270_sum_even_and_even_index,0.2,147.6902
mbpp_271_even_Power_Sum,0.2,89.9589
mbpp_272_rear_extract,0.2,326.7812
mbpp_273_substract_elements,0.2,263.8649
mbpp_274_even_binomial_Coeff_Sum,0.2,11.4935
mbpp_277_dict_filter,0.2,15.0764
mbpp_278_count_first_elements,0.2,259.6457
mbpp_279_is_num_decagonal,0.2,23.1995
mbpp_280_sequential_search,0.2,37.4248
mbpp_281_all_unique,0.2,10.1263
mbpp_282_sub_list,0.2,49.7705
mbpp_283_validate,0.2,241.7858
mbpp_284_check_element,0.2,1131.7971
mbpp_285_text_match_two_three,0.2,3.6904
mbpp_286_max_sub_array_sum_repeated,0.2,132.8816
mbpp_287_square_Sum,0.2,36.5681
mbpp_290_max_length,0.2,44.1297
mbpp_291_count_no_of_ways,0.2,87.5834
mbpp_292_find,0.2,5.4762
mbpp_293_otherside_rightangle,0.2,10.9203
mbpp_294_max_val,0.2,227.9852
mbpp_295_sum_div,0.2,26.6976
mbpp_296_get_Inv_Count,0.2,111.6747
mbpp_297_flatten_list,0.2,52.9564
mbpp_299_max_aggregate,0.2,220.2983
mbpp_304_find_Element,0.2,238.9712
mbpp_305_start_withp,0.2,46.8801
mbpp_306_max_sum_increasing_subseq,0.2,245.2253
mbpp_308_large_product,0.2,312.7424
mbpp_309_maximum,0.2,10.9057
mbpp_310_string_to_tuple,0.2,5.4739
mbpp_388_highest_Power_of_2,0.2,39.5371
mbpp_389_find_lucas,0.2,30.7170
mbpp_390_add_string,0.2,85.3663
mbpp_391_convert_list_dictionary,0.2,71.7531
mbpp_392_get_max_sum,0.2,268.0605
mbpp_393_max_length_list,0.2,246.0987
mbpp_394_check_distinct,0.2,169.7209
mbpp_395_first_non_repeating_character,0.2,140.3806
mbpp_396_check_char,0.2,18.0692
mbpp_397_median_numbers,0.2,63.6033
mbpp_398_sum_of_digits,0.2,143.8641
mbpp_399_bitwise_xor,0.2,259.6487
mbpp_400_extract_freq,0.2,303.6212
mbpp_401_add_nested_tuples,0.2,169.6118
mbpp_404_minimum,0.2,7.6505
mbpp_405_check_tuplex,0.2,29.7291
mbpp_406_find_Parity,0.2,11.7105
mbpp_407_rearrange_bigger,0.2,304.6614
mbpp_408_k_smallest_pairs,0.2,234.8364
mbpp_409_min_product_tuple,0.2,250.3736
mbpp_410_min_val,0.2,198.9663
mbpp_411_snake_to_camel,0.2,51.7097
mbpp_412_remove_odd,0.2,8.3871
mbpp_413_extract_nth_element,0.2,14.9217
mbpp_414_overlapping,0.2,121.2288
mbpp_415_max_Product,0.2,96.8451
mbpp_417_group_tuples,0.2,161.1991
mbpp_418_Find_Max,0.2,193.5830
mbpp_419_round_and_sum,0.2,34.1131
mbpp_420_cube_Sum,0.2,45.9281
mbpp_421_concatenate_tuple,0.2,72.6950
mbpp_422_find_Average_Of_Cube,0.2,37.7049
mbpp_424_extract_rear,0.2,609.6171
mbpp_425_count_element_in_list,0.2,217.3156
mbpp_426_filter_oddnumbers,0.2,16.2988
mbpp_427_change_date_format,0.2,18.5421
mbpp_428_shell_sort,0.2,97.3128
mbpp_429_and_tuples,0.2,100.7534
mbpp_430_parabola_directrix,0.2,40.6026
mbpp_431_common_element,0.2,199.4810
mbpp_432_median_trapezium,0.2,11.4615
mbpp_433_check_greater,0.2,63.9619
mbpp_434_text_match_one,0.2,3.3186
mbpp_435_last_Digit,0.2,3.7763
mbpp_436_neg_nos,0.2,38.2630
mbpp_437_remove_odd,0.2,30.9218
mbpp_438_count_bidirectional,0.2,215.5604
mbpp_439_multiple_to_single,0.2,7.9420
mbpp_440_find_adverb_position,0.2,151.5821
mbpp_441_surfacearea_cube,0.2,5.4909
mbpp_442_positive_count,0.2,50.0088
mbpp_443_largest_neg,0.2,41.0954
mbpp_444_trim_tuple,0.2,184.3564
mbpp_445_index_multiplication,0.2,134.9313
mbpp_446_count_Occurrence,0.2,154.8620
mbpp_447_cube_nums,0.2,24.0979
mbpp_448_cal_sum,0.2,85.8758
mbpp_450_extract_string,0.2,20.3465
mbpp_451_remove_whitespaces,0.2,2.6833
mbpp_452_loss_amount,0.2,9.4736
mbpp_453_sumofFactors,0.2,62.3160
mbpp_454_text_match_wordz,0.2,2.2999
mbpp_455_check_monthnumb_number,0.2,45.9718
mbpp_456_reverse_string_list,0.2,67.6047
mbpp_457_Find_Min,0.2,148.3477
mbpp_458_rectangle_area,0.2,2.4893
mbpp_459_remove_uppercase,0.2,28.2874
mbpp_460_Extract,0.2,8.9378
mbpp_461_upper_ctr,0.2,27.4114
mbpp_462_combinations_list,0.2,100.7460
mbpp_463_max_subarray_product,0.2,156.5981
mbpp_464_check_value,0.2,15.5845
mbpp_465_drop_empty,0.2,30.6790
mbpp_468_max_product,0.2,151.5503
mbpp_470_add_pairwise,0.2,148.4012
mbpp_471_find_remainder,0.2,110.3869
mbpp_472_check_Consecutive,0.2,118.5275
mbpp_474_replace_char,0.2,6.6034
mbpp_475_sort_counter,0.2,60.4580
