task_name,temperature,num_completions,execution_time_s,time_per_completion_s
mbpp_3_is_not_prime,0.2,3,9.6057,3.2019
mbpp_4_heap_queue_largest,0.2,3,14.8291,4.9430
mbpp_6_differ_At_One_Bit_Pos,0.2,3,9.9008,3.3003
mbpp_8_square_nums,0.2,3,1.8500,0.6167
mbpp_9_find_Rotations,0.2,3,10.9392,3.6464
mbpp_11_remove_Occ,0.2,3,7.1559,2.3853
mbpp_12_sort_matrix,0.2,3,18.5139,6.1713
mbpp_14_find_Volume,0.2,3,1.4371,0.4790
mbpp_16_text_lowercase_underscore,0.2,3,3.2487,1.0829
mbpp_17_square_perimeter,0.2,3,0.9490,0.3163
mbpp_18_remove_dirty_chars,0.2,3,18.7854,6.2618
mbpp_19_test_duplicate,0.2,3,20.1105,6.7035
mbpp_20_is_woodall,0.2,3,8.8308,2.9436
mbpp_56_checks,0.2,3,10.6764,3.5588
mbpp_57_find_Max_Num,0.2,3,83.4245,27.8082
mbpp_58_opposite_Signs,0.2,3,1.5875,0.5292
mbpp_59_is_octagonal,0.2,3,3.2893,1.0964
mbpp_61_count_Substrings,0.2,3,16.0448,5.3483
mbpp_62_smallest_num,0.2,3,1.3821,0.4607
mbpp_63_max_difference,0.2,3,59.6150,19.8717
mbpp_64_subject_marks,0.2,3,2.8599,0.9533
mbpp_65_recursive_list_sum,0.2,3,10.3991,3.4664
mbpp_66_pos_count,0.2,3,6.8042,2.2681
mbpp_67_bell_number,0.2,3,15.2823,5.0941
mbpp_68_is_Monotonic,0.2,3,14.8293,4.9431
mbpp_69_is_sublist,0.2,3,8.0022,2.6674
mbpp_70_get_equal,0.2,3,8.2221,2.7407
mbpp_71_comb_sort,0.2,3,29.6647,9.8882
mbpp_72_dif_Square,0.2,3,3.9595,1.3198
mbpp_74_is_samepatterns,0.2,3,5.9351,1.9784
mbpp_75_find_tuples,0.2,3,46.7885,15.5962
mbpp_77_is_Diff,0.2,3,3.3768,1.1256
mbpp_79_word_len,0.2,3,4.6573,1.5524
mbpp_80_tetrahedral_number,0.2,3,2.6365,0.8788
mbpp_83_get_Char,0.2,3,9.4777,3.1592
mbpp_84_sequence,0.2,3,17.8606,5.9535
mbpp_86_centered_hexagonal_number,0.2,3,1.8196,0.6065
mbpp_87_merge_dictionaries_three,0.2,3,2.0075,0.6692
mbpp_88_freq_count,0.2,3,12.4272,4.1424
mbpp_89_closest_num,0.2,3,20.6353,6.8784
mbpp_90_len_log,0.2,3,8.5794,2.8598
mbpp_91_find_substring,0.2,3,5.2656,1.7552
mbpp_92_is_undulating,0.2,3,10.4090,3.4697
mbpp_93_power,0.2,3,2.4809,0.8270
mbpp_94_index_minimum,0.2,3,61.8654,20.6218
mbpp_95_Find_Min_Length,0.2,3,9.7576,3.2525
mbpp_96_divisor,0.2,3,6.8391,2.2797
mbpp_97_frequency_lists,0.2,3,21.0865,7.0288
mbpp_99_decimal_to_binary,0.2,3,8.2189,2.7396
mbpp_100_next_smallest_palindrome,0.2,3,22.9703,7.6568
mbpp_101_kth_element,0.2,3,2.1633,0.7211
mbpp_102_snake_to_camel,0.2,3,8.7289,2.9096
mbpp_103_eulerian_num,0.2,3,14.4810,4.8270
mbpp_104_sort_sublists,0.2,3,8.4454,2.8151
mbpp_105_count,0.2,3,6.6801,2.2267
mbpp_106_add_lists,0.2,3,2.2525,0.7508
mbpp_108_merge_sorted_list,0.2,3,6.0023,2.0008
mbpp_109_odd_Equivalent,0.2,3,23.2257,7.7419
mbpp_113_check_integer,0.2,3,2.4717,0.8239
mbpp_116_tuple_to_int,0.2,3,1.0709,0.3570
mbpp_117_list_to_float,0.2,3,40.8496,13.6165
mbpp_118_string_to_list,0.2,3,0.9996,0.3332
mbpp_119_search,0.2,3,39.9585,13.3195
mbpp_120_max_product_tuple,0.2,3,24.9023,8.3008
mbpp_123_amicable_numbers_sum,0.2,3,15.9219,5.3073
mbpp_125_find_length,0.2,3,31.6645,10.5548
mbpp_126_sum,0.2,3,9.3123,3.1041
mbpp_127_multiply_int,0.2,3,0.9185,0.3062
mbpp_128_long_words,0.2,3,10.2822,3.4274
mbpp_129_magic_square_test,0.2,3,195.5490,65.1830
mbpp_130_max_occurrences,0.2,3,25.7517,8.5839
mbpp_131_reverse_vowels,0.2,3,52.5141,17.5047
mbpp_132_tup_string,0.2,3,1.0992,0.3664
mbpp_133_sum_negativenum,0.2,3,7.4218,2.4739
mbpp_135_hexagonal_num,0.2,3,1.6657,0.5552
mbpp_138_is_Sum_Of_Powers_Of_Two,0.2,3,8.1701,2.7234
mbpp_141_pancake_sort,0.2,3,27.4332,9.1444
mbpp_142_count_samepair,0.2,3,10.3207,3.4402
mbpp_143_find_lists,0.2,3,6.7952,2.2651
mbpp_145_max_Abs_Diff,0.2,3,17.3713,5.7904
mbpp_160_find_solution,0.2,3,179.8176,59.9392
mbpp_161_remove_elements,0.2,3,5.4114,1.8038
mbpp_162_sum_series,0.2,3,5.8981,1.9660
mbpp_164_are_equivalent,0.2,3,18.9576,6.3192
mbpp_165_count_char_position,0.2,3,8.7103,2.9034
mbpp_166_find_even_pair,0.2,3,13.1411,4.3804
mbpp_167_next_power_of_2,0.2,3,4.5867,1.5289
mbpp_168_frequency,0.2,3,6.6393,2.2131
mbpp_170_sum_range_list,0.2,3,5.1393,1.7131
mbpp_171_perimeter_pentagon,0.2,3,0.9324,0.3108
mbpp_172_count_occurance,0.2,3,11.3152,3.7717
mbpp_222_check_type,0.2,3,59.3970,19.7990
mbpp_223_is_majority,0.2,3,10.0336,3.3445
mbpp_224_count_Set_Bits,0.2,3,4.7527,1.5842
mbpp_226_odd_values_string,0.2,3,7.4366,2.4789
mbpp_227_min_of_three,0.2,3,6.7844,2.2615
mbpp_228_all_Bits_Set_In_The_Given_Range,0.2,3,5.8961,1.9654
mbpp_229_re_arrange_array,0.2,3,38.6093,12.8698
