task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_0_has_close_elements,0.5,5,10.8603,2.1721
HumanEval_1_separate_paren_groups,0.5,5,16.9192,3.3838
HumanEval_2_truncate_number,0.5,5,8.5188,1.7038
HumanEval_3_below_zero,0.5,5,26.8130,5.3626
HumanEval_4_mean_absolute_deviation,0.5,5,26.8594,5.3719
HumanEval_5_intersperse,0.5,5,3.8291,0.7658
HumanEval_6_parse_nested_parens,0.5,5,7.7533,1.5507
HumanEval_7_filter_by_substring,0.5,5,7.1104,1.4221
HumanEval_8_sum_product,0.5,5,4.6407,0.9281
HumanEval_9_rolling_max,0.5,5,18.3782,3.6756
HumanEval_10_make_palindrome,0.5,5,10.4943,2.0989
HumanEval_11_string_xor,0.5,5,4.3692,0.8738
HumanEval_12_longest,0.5,5,5.5466,1.1093
HumanEval_13_greatest_common_divisor,0.5,5,2.9342,0.5868
HumanEval_14_all_prefixes,0.5,5,26.9746,5.3949
HumanEval_15_string_sequence,0.5,5,2.8120,0.5624
HumanEval_16_count_distinct_characters,0.5,5,10.3746,2.0749
HumanEval_17_parse_music,0.5,5,10.5060,2.1012
HumanEval_18_how_many_times,0.5,5,13.6796,2.7359
HumanEval_19_sort_numbers,0.5,5,4.2768,0.8554
HumanEval_20_find_closest_elements,0.5,5,10.4964,2.0993
HumanEval_21_rescale_to_unit,0.5,5,15.1376,3.0275
HumanEval_22_filter_integers,0.5,5,2.6426,0.5285
HumanEval_23_strlen,0.5,5,18.5937,3.7187
HumanEval_24_largest_divisor,0.5,5,12.2078,2.4416
HumanEval_25_factorize,0.5,5,4.2704,0.8541
HumanEval_26_remove_duplicates,0.5,5,4.0884,0.8177
HumanEval_27_flip_case,0.5,5,9.4916,1.8983
HumanEval_28_concatenate,0.5,5,16.7722,3.3544
HumanEval_29_filter_by_prefix,0.5,5,22.2955,4.4591
HumanEval_30_get_positive,0.5,5,18.1624,3.6325
HumanEval_31_is_prime,0.5,5,14.8732,2.9746
HumanEval_33_sort_third,0.5,5,10.7552,2.1510
HumanEval_34_unique,0.5,5,8.9253,1.7851
HumanEval_35_max_element,0.5,5,12.5010,2.5002
HumanEval_36_fizz_buzz,0.5,5,10.9583,2.1917
HumanEval_37_sort_even,0.5,5,9.6232,1.9246
HumanEval_39_prime_fib,0.5,5,21.9638,4.3928
HumanEval_40_triples_sum_to_zero,0.5,5,17.8941,3.5788
HumanEval_41_car_race_collision,0.5,5,19.1664,3.8333
HumanEval_42_incr_list,0.5,5,8.8816,1.7763
HumanEval_43_pairs_sum_to_zero,0.5,5,27.1065,5.4213
HumanEval_44_change_base,0.5,5,4.0204,0.8041
HumanEval_45_triangle_area,0.5,5,4.1342,0.8268
HumanEval_46_fib4,0.5,5,16.7251,3.3450
HumanEval_47_median,0.5,5,10.4894,2.0979
HumanEval_48_is_palindrome,0.5,5,10.7465,2.1493
HumanEval_49_modp,0.5,5,10.2439,2.0488
HumanEval_51_remove_vowels,0.5,5,9.5152,1.9030
HumanEval_52_below_threshold,0.5,5,2.7547,0.5509
HumanEval_53_add,0.5,5,13.3528,2.6706
HumanEval_54_same_chars,0.5,5,13.7657,2.7531
HumanEval_55_fib,0.5,5,9.9949,1.9990
HumanEval_56_correct_bracketing,0.5,5,27.1342,5.4268
HumanEval_57_monotonic,0.5,5,15.2828,3.0566
HumanEval_58_common,0.5,5,6.5359,1.3072
HumanEval_59_largest_prime_factor,0.5,5,8.8959,1.7792
HumanEval_60_sum_to_n,0.5,5,13.7871,2.7574
HumanEval_61_correct_bracketing,0.5,5,27.1098,5.4220
HumanEval_62_derivative,0.5,5,2.9592,0.5918
HumanEval_63_fibfib,0.5,5,19.0460,3.8092
HumanEval_64_vowels_count,0.5,5,22.5904,4.5181
HumanEval_65_circular_shift,0.5,5,9.1477,1.8295
HumanEval_66_digitSum,0.5,5,17.3772,3.4754
HumanEval_67_fruit_distribution,0.5,5,14.4862,2.8972
HumanEval_68_pluck,0.5,5,12.0837,2.4167
HumanEval_69_search,0.5,5,15.4842,3.0968
HumanEval_70_strange_sort_list,0.5,5,6.3456,1.2691
HumanEval_71_triangle_area,0.5,5,8.2222,1.6444
HumanEval_72_will_it_fly,0.5,5,15.2692,3.0538
HumanEval_73_smallest_change,0.5,5,19.2897,3.8579
HumanEval_74_total_match,0.5,5,11.7366,2.3473
HumanEval_75_is_multiply_prime,0.5,5,27.1274,5.4255
HumanEval_76_is_simple_power,0.5,5,13.5895,2.7179
