task_name,temperature,num_completions,execution_time_s,time_per_completion_s
HumanEval_0_has_close_elements,0.5,5,13.7863,2.7573
HumanEval_1_separate_paren_groups,0.5,5,16.9468,3.3894
HumanEval_2_truncate_number,0.5,5,1.1958,0.2392
HumanEval_3_below_zero,0.5,5,6.5754,1.3151
HumanEval_4_mean_absolute_deviation,0.5,5,16.4940,3.2988
HumanEval_5_intersperse,0.5,5,7.2057,1.4411
HumanEval_6_parse_nested_parens,0.5,5,35.6293,7.1259
HumanEval_7_filter_by_substring,0.5,5,2.1264,0.4253
HumanEval_8_sum_product,0.5,5,8.3351,1.6670
HumanEval_9_rolling_max,0.5,5,11.2418,2.2484
HumanEval_10_make_palindrome,0.5,5,26.1714,5.2343
HumanEval_11_string_xor,0.5,5,9.8389,1.9678
HumanEval_12_longest,0.5,5,11.7735,2.3547
HumanEval_13_greatest_common_divisor,0.5,5,4.4353,0.8871
HumanEval_14_all_prefixes,0.5,5,4.9053,0.9811
HumanEval_15_string_sequence,0.5,5,5.4676,1.0935
HumanEval_16_count_distinct_characters,0.5,5,4.2460,0.8492
HumanEval_17_parse_music,0.5,5,12.2915,2.4583
HumanEval_18_how_many_times,0.5,5,10.5340,2.1068
HumanEval_19_sort_numbers,0.5,5,13.2543,2.6509
HumanEval_20_find_closest_elements,0.5,5,23.3795,4.6759
HumanEval_21_rescale_to_unit,0.5,5,6.3497,1.2699
HumanEval_22_filter_integers,0.5,5,2.5303,0.5061
HumanEval_23_strlen,0.5,5,2.5801,0.5160
HumanEval_24_largest_divisor,0.5,5,3.5487,0.7097
HumanEval_25_factorize,0.5,5,7.1123,1.4225
HumanEval_26_remove_duplicates,0.5,5,8.5662,1.7132
HumanEval_27_flip_case,0.5,5,9.1645,1.8329
HumanEval_28_concatenate,0.5,5,1.7160,0.3432
HumanEval_29_filter_by_prefix,0.5,5,1.1433,0.2287
HumanEval_30_get_positive,0.5,5,2.9599,0.5920
HumanEval_31_is_prime,0.5,5,7.3015,1.4603
HumanEval_33_sort_third,0.5,5,16.2719,3.2544
HumanEval_34_unique,0.5,5,3.7840,0.7568
HumanEval_35_max_element,0.5,5,1.9886,0.3977
HumanEval_36_fizz_buzz,0.5,5,14.4853,2.8971
HumanEval_37_sort_even,0.5,5,17.0003,3.4001
HumanEval_39_prime_fib,0.5,5,15.4606,3.0921
HumanEval_40_triples_sum_to_zero,0.5,5,16.8380,3.3676
HumanEval_41_car_race_collision,0.5,5,0.9657,0.1931
HumanEval_42_incr_list,0.5,5,3.9285,0.7857
HumanEval_43_pairs_sum_to_zero,0.5,5,7.7796,1.5559
HumanEval_44_change_base,0.5,5,5.3235,1.0647
HumanEval_45_triangle_area,0.5,5,1.7214,0.3443
HumanEval_46_fib4,0.5,5,23.3198,4.6640
HumanEval_47_median,0.5,5,11.8445,2.3689
HumanEval_48_is_palindrome,0.5,5,3.9019,0.7804
HumanEval_49_modp,0.5,5,7.4252,1.4850
HumanEval_51_remove_vowels,0.5,5,7.7769,1.5554
HumanEval_52_below_threshold,0.5,5,5.9586,1.1917
HumanEval_53_add,0.5,5,0.5176,0.1035
HumanEval_54_same_chars,0.5,5,26.2407,5.2481
HumanEval_55_fib,0.5,5,10.0496,2.0099
HumanEval_56_correct_bracketing,0.5,5,12.8979,2.5796
HumanEval_57_monotonic,0.5,5,15.1289,3.0258
HumanEval_58_common,0.5,5,10.6513,2.1303
HumanEval_59_largest_prime_factor,0.5,5,11.5319,2.3064
HumanEval_60_sum_to_n,0.5,5,4.2290,0.8458
HumanEval_61_correct_bracketing,0.5,5,12.2414,2.4483
HumanEval_62_derivative,0.5,5,13.3436,2.6687
HumanEval_63_fibfib,0.5,5,17.4040,3.4808
HumanEval_64_vowels_count,0.5,5,20.0769,4.0154
HumanEval_65_circular_shift,0.5,5,12.0608,2.4122
HumanEval_66_digitSum,0.5,5,7.3941,1.4788
HumanEval_67_fruit_distribution,0.5,5,11.1571,2.2314
HumanEval_68_pluck,0.5,5,20.6654,4.1331
HumanEval_69_search,0.5,5,17.1178,3.4236
HumanEval_70_strange_sort_list,0.5,5,12.1014,2.4203
HumanEval_71_triangle_area,0.5,5,16.5674,3.3135
HumanEval_72_will_it_fly,0.5,5,6.2326,1.2465
HumanEval_73_smallest_change,0.5,5,8.8775,1.7755
HumanEval_74_total_match,0.5,5,24.4863,4.8973
HumanEval_75_is_multiply_prime,0.5,5,8.4636,1.6927
HumanEval_76_is_simple_power,0.5,5,5.2150,1.0430
HumanEval_77_iscube,0.5,5,4.5048,0.9010
HumanEval_78_hex_key,0.5,5,17.6883,3.5377
HumanEval_79_decimal_to_binary,0.5,5,2.8345,0.5669
HumanEval_80_is_happy,0.5,5,15.5239,3.1048
HumanEval_81_numerical_letter_grade,0.5,5,175.2000,35.0400
HumanEval_82_prime_length,0.5,5,8.7334,1.7467
HumanEval_83_starts_one_ends,0.5,5,6.3957,1.2791
HumanEval_84_solve,0.5,5,3.9146,0.7829
HumanEval_85_add,0.5,5,6.9982,1.3996
HumanEval_86_anti_shuffle,0.5,5,3.9659,0.7932
HumanEval_87_get_row,0.5,5,30.6932,6.1386
HumanEval_88_sort_array,0.5,5,23.3620,4.6724
HumanEval_89_encrypt,0.5,5,20.2818,4.0564
HumanEval_90_next_smallest,0.5,5,8.3882,1.6776
HumanEval_91_is_bored,0.5,5,10.8060,2.1612
HumanEval_92_any_int,0.5,5,8.8579,1.7716
HumanEval_93_encode,0.5,5,37.1661,7.4332
HumanEval_94_skjkasdkd,0.5,5,16.6934,3.3387
HumanEval_95_check_dict_case,0.5,5,20.7713,4.1543
HumanEval_96_count_up_to,0.5,5,5.0235,1.0047
HumanEval_97_multiply,0.5,5,6.9237,1.3847
HumanEval_98_count_upper,0.5,5,13.4557,2.6911
HumanEval_99_closest_integer,0.5,5,16.1226,3.2245
HumanEval_100_make_a_pile,0.5,5,7.1868,1.4374
HumanEval_101_words_string,0.5,5,1.5246,0.3049
HumanEval_102_choose_num,0.5,5,17.8481,3.5696
HumanEval_103_rounded_avg,0.5,5,11.3535,2.2707
HumanEval_104_unique_digits,0.5,5,8.6864,1.7373
HumanEval_105_by_length,0.5,5,24.4642,4.8928
HumanEval_106_f,0.5,5,11.6215,2.3243
HumanEval_107_even_odd_palindrome,0.5,5,11.0687,2.2137
HumanEval_108_count_nums,0.5,5,32.0442,6.4088
HumanEval_109_move_one_ball,0.5,5,29.2561,5.8512
HumanEval_110_exchange,0.5,5,26.3418,5.2684
HumanEval_111_histogram,0.5,5,51.7638,10.3528
HumanEval_112_reverse_delete,0.5,5,8.6926,1.7385
HumanEval_113_odd_count,0.5,5,16.0913,3.2183
HumanEval_114_minSubArraySum,0.5,5,11.8805,2.3761
HumanEval_115_max_fill,0.5,5,11.9630,2.3926
HumanEval_116_sort_array,0.5,5,23.4801,4.6960
HumanEval_117_select_words,0.5,5,25.1040,5.0208
HumanEval_118_get_closest_vowel,0.5,5,17.6108,3.5222
HumanEval_119_match_parens,0.5,5,12.3209,2.4642
HumanEval_120_maximum,0.5,5,3.8944,0.7789
HumanEval_121_solution,0.5,5,10.3772,2.0754
HumanEval_122_add_elements,0.5,5,7.1967,1.4393
HumanEval_123_get_odd_collatz,0.5,5,11.9972,2.3994
HumanEval_124_valid_date,0.5,5,49.9513,9.9903
HumanEval_125_split_words,0.5,5,22.5928,4.5186
HumanEval_126_is_sorted,0.5,5,10.6619,2.1324
HumanEval_127_intersection,0.5,5,102.1709,20.4342
HumanEval_128_prod_signs,0.5,5,17.0138,3.4028
HumanEval_129_minPath,0.5,5,153.9703,30.7941
HumanEval_130_tri,0.5,5,32.4431,6.4886
HumanEval_131_digits,0.5,5,13.8803,2.7761
HumanEval_132_is_nested,0.5,5,14.3148,2.8630
HumanEval_133_sum_squares,0.5,5,4.6923,0.9385
HumanEval_134_check_if_last_char_is_a_letter,0.5,5,29.6710,5.9342
HumanEval_135_can_arrange,0.5,5,6.0058,1.2012
HumanEval_136_largest_smallest_integers,0.5,5,23.7727,4.7545
HumanEval_137_compare_one,0.5,5,20.7289,4.1458
HumanEval_138_is_equal_to_sum_even,0.5,5,3.5566,0.7113
HumanEval_139_special_factorial,0.5,5,3.4023,0.6805
HumanEval_140_fix_spaces,0.5,5,23.9825,4.7965
HumanEval_141_file_name_check,0.5,5,138.2496,27.6499
HumanEval_142_sum_squares,0.5,5,13.2752,2.6550
HumanEval_143_words_in_sentence,0.5,5,14.6218,2.9244
HumanEval_144_simplify,0.5,5,16.6764,3.3353
HumanEval_145_order_by_points,0.5,5,18.6171,3.7234
HumanEval_146_specialFilter,0.5,5,19.7061,3.9412
HumanEval_147_get_max_triples,0.5,5,50.4677,10.0935
HumanEval_148_bf,0.5,5,36.0716,7.2143
HumanEval_149_sorted_list_sum,0.5,5,4.0488,0.8098
HumanEval_150_x_or_y,0.5,5,43.3602,8.6720
HumanEval_151_double_the_difference,0.5,5,11.8403,2.3681
HumanEval_152_compare,0.5,5,10.5380,2.1076
HumanEval_153_Strongest_Extension,0.5,5,28.5979,5.7196
HumanEval_154_cycpattern_check,0.5,5,34.4807,6.8961
HumanEval_155_even_odd_count,0.5,5,11.1906,2.2381
HumanEval_156_int_to_mini_roman,0.5,5,24.0679,4.8136
HumanEval_157_right_angle_triangle,0.5,5,12.5124,2.5025
HumanEval_158_find_max,0.5,5,14.2022,2.8404
HumanEval_159_eat,0.5,5,5.7572,1.1514
HumanEval_160_do_algebra,0.5,5,29.8453,5.9691
HumanEval_161_solve,0.5,5,26.1379,5.2276
HumanEval_162_string_to_md5,0.5,5,3.3268,0.6654
HumanEval_163_generate_integers,0.5,5,14.6376,2.9275
TOTAL,,,2742.3459,
