task_name,temperature,num_completions,execution_time_s,time_per_completion_s
mbpp_3_is_not_prime,0.5,5,6.4392,1.2878
mbpp_4_heap_queue_largest,0.5,5,15.3467,3.0693
mbpp_6_differ_At_One_Bit_Pos,0.5,5,11.8368,2.3674
mbpp_8_square_nums,0.5,5,6.9825,1.3965
mbpp_9_find_Rotations,0.5,5,86.5005,17.3001
mbpp_11_remove_Occ,0.5,5,17.0592,3.4118
mbpp_12_sort_matrix,0.5,5,37.5434,7.5087
mbpp_14_find_Volume,0.5,5,1.7211,0.3442
mbpp_16_text_lowercase_underscore,0.5,5,10.2097,2.0419
mbpp_17_square_perimeter,0.5,5,1.0459,0.2092
mbpp_18_remove_dirty_chars,0.5,5,11.4130,2.2826
mbpp_19_test_duplicate,0.5,5,37.3602,7.4720
mbpp_20_is_woodall,0.5,5,4.1761,0.8352
mbpp_56_checks,0.5,5,11.0695,2.2139
mbpp_57_find_Max_Num,0.5,5,15.6349,3.1270
mbpp_58_opposite_Signs,0.5,5,4.6922,0.9384
mbpp_59_is_octagonal,0.5,5,4.6298,0.9260
mbpp_61_count_Substrings,0.5,5,21.5869,4.3174
mbpp_62_smallest_num,0.5,5,4.5821,0.9164
mbpp_63_max_difference,0.5,5,38.2093,7.6419
mbpp_64_subject_marks,0.5,5,10.1173,2.0235
mbpp_65_recursive_list_sum,0.5,5,12.5795,2.5159
mbpp_66_pos_count,0.5,5,8.0199,1.6040
mbpp_67_bell_number,0.5,5,9.0199,1.8040
mbpp_68_is_Monotonic,0.5,5,8.8033,1.7607
mbpp_69_is_sublist,0.5,5,15.6974,3.1395
mbpp_70_get_equal,0.5,5,13.5330,2.7066
mbpp_71_comb_sort,0.5,5,52.4251,10.4850
mbpp_72_dif_Square,0.5,5,15.4899,3.0980
mbpp_74_is_samepatterns,0.5,5,11.1754,2.2351
mbpp_75_find_tuples,0.5,5,73.8549,14.7710
mbpp_77_is_Diff,0.5,5,3.4494,0.6899
mbpp_79_word_len,0.5,5,2.7543,0.5509
mbpp_80_tetrahedral_number,0.5,5,12.4015,2.4803
mbpp_83_get_Char,0.5,5,13.7088,2.7418
mbpp_84_sequence,0.5,5,10.0435,2.0087
mbpp_86_centered_hexagonal_number,0.5,5,2.2148,0.4430
mbpp_87_merge_dictionaries_three,0.5,5,6.1613,1.2323
mbpp_88_freq_count,0.5,5,15.3276,3.0655
mbpp_89_closest_num,0.5,5,15.0518,3.0104
mbpp_90_len_log,0.5,5,11.7929,2.3586
mbpp_91_find_substring,0.5,5,11.2935,2.2587
mbpp_92_is_undulating,0.5,5,28.1943,5.6389
mbpp_93_power,0.5,5,2.7570,0.5514
mbpp_94_index_minimum,0.5,5,20.1443,4.0289
mbpp_95_Find_Min_Length,0.5,5,11.9013,2.3803
mbpp_96_divisor,0.5,5,7.3692,1.4738
mbpp_97_frequency_lists,0.5,5,14.5511,2.9102
mbpp_99_decimal_to_binary,0.5,5,8.8755,1.7751
mbpp_100_next_smallest_palindrome,0.5,5,139.2296,27.8459
mbpp_101_kth_element,0.5,5,41.6802,8.3360
mbpp_102_snake_to_camel,0.5,5,9.4704,1.8941
mbpp_103_eulerian_num,0.5,5,75.7148,15.1430
mbpp_104_sort_sublists,0.5,5,10.1991,2.0398
mbpp_105_count,0.5,5,7.3634,1.4727
mbpp_106_add_lists,0.5,5,5.9881,1.1976
mbpp_108_merge_sorted_list,0.5,5,70.3166,14.0633
mbpp_109_odd_Equivalent,0.5,5,22.3745,4.4749
mbpp_113_check_integer,0.5,5,8.7942,1.7588
mbpp_116_tuple_to_int,0.5,5,7.8895,1.5779
mbpp_117_list_to_float,0.5,5,16.8230,3.3646
mbpp_118_string_to_list,0.5,5,15.8940,3.1788
mbpp_119_search,0.5,5,33.0226,6.6045
mbpp_120_max_product_tuple,0.5,5,26.1019,5.2204
mbpp_123_amicable_numbers_sum,0.5,5,230.2786,46.0557
mbpp_125_find_length,0.5,5,17.0446,3.4089
mbpp_126_sum,0.5,5,34.5899,6.9180
mbpp_127_multiply_int,0.5,5,0.9536,0.1907
mbpp_128_long_words,0.5,5,10.0112,2.0022
mbpp_129_magic_square_test,0.5,5,166.9279,33.3856
mbpp_130_max_occurrences,0.5,5,29.1585,5.8317
mbpp_131_reverse_vowels,0.5,5,41.0543,8.2109
mbpp_132_tup_string,0.5,5,5.7521,1.1504
mbpp_133_sum_negativenum,0.5,5,8.9779,1.7956
mbpp_135_hexagonal_num,0.5,5,1.6944,0.3389
mbpp_138_is_Sum_Of_Powers_Of_Two,0.5,5,18.6173,3.7235
mbpp_141_pancake_sort,0.5,5,85.0042,17.0008
mbpp_142_count_samepair,0.5,5,10.3474,2.0695
mbpp_143_find_lists,0.5,5,11.1397,2.2279
mbpp_145_max_Abs_Diff,0.5,5,21.8118,4.3624
mbpp_160_find_solution,0.5,5,158.3619,31.6724
mbpp_161_remove_elements,0.5,5,14.9256,2.9851
mbpp_162_sum_series,0.5,5,5.8268,1.1654
mbpp_164_are_equivalent,0.5,5,22.6296,4.5259
mbpp_165_count_char_position,0.5,5,25.5647,5.1129
mbpp_166_find_even_pair,0.5,5,17.7574,3.5515
mbpp_167_next_power_of_2,0.5,5,5.9581,1.1916
mbpp_168_frequency,0.5,5,8.5508,1.7102
mbpp_170_sum_range_list,0.5,5,6.6975,1.3395
mbpp_171_perimeter_pentagon,0.5,5,1.2376,0.2475
mbpp_172_count_occurance,0.5,5,14.4660,2.8932
mbpp_222_check_type,0.5,5,14.4340,2.8868
mbpp_223_is_majority,0.5,5,18.6125,3.7225
mbpp_224_count_Set_Bits,0.5,5,6.4698,1.2940
mbpp_226_odd_values_string,0.5,5,11.3545,2.2709
mbpp_227_min_of_three,0.5,5,5.7155,1.1431
mbpp_228_all_Bits_Set_In_The_Given_Range,0.5,5,11.8108,2.3622
mbpp_229_re_arrange_array,0.5,5,28.8165,5.7633
mbpp_230_replace_blank,0.5,5,3.1679,0.6336
mbpp_234_volume_cube,0.5,5,1.3562,0.2712
mbpp_237_check_occurences,0.5,5,19.0492,3.8098
mbpp_238_number_of_substrings,0.5,5,11.2408,2.2482
mbpp_239_get_total_number_of_sequences,0.5,5,14.8943,2.9789
mbpp_240_replace_list,0.5,5,5.9349,1.1870
mbpp_242_count_charac,0.5,5,5.7833,1.1567
mbpp_244_next_Perfect_Square,0.5,5,8.7012,1.7402
mbpp_245_max_sum,0.5,5,33.2395,6.6479
mbpp_247_lps,0.5,5,168.0280,33.6056
mbpp_249_intersection_array,0.5,5,9.9711,1.9942
