task_name,temperature,num_completions,execution_time_s,time_per_completion_s
mbpp_3_is_not_prime,0.5,5,8.5167,1.7033
mbpp_4_heap_queue_largest,0.5,5,29.9631,5.9926
mbpp_6_differ_At_One_Bit_Pos,0.5,5,9.0910,1.8182
mbpp_8_square_nums,0.5,5,28.9847,5.7969
mbpp_9_find_Rotations,0.5,5,10.2478,2.0496
mbpp_11_remove_Occ,0.5,5,15.7504,3.1501
mbpp_12_sort_matrix,0.5,5,10.6314,2.1263
mbpp_14_find_Volume,0.5,5,12.0906,2.4181
mbpp_16_text_lowercase_underscore,0.5,5,18.7152,3.7430
mbpp_17_square_perimeter,0.5,5,22.8300,4.5660
mbpp_18_remove_dirty_chars,0.5,5,5.7139,1.1428
mbpp_19_test_duplicate,0.5,5,28.1595,5.6319
mbpp_20_is_woodall,0.5,5,22.2325,4.4465
mbpp_56_checks,0.5,5,15.5354,3.1071
mbpp_57_find_Max_Num,0.5,5,15.9334,3.1867
mbpp_58_opposite_Signs,0.5,5,8.3751,1.6750
mbpp_59_is_octagonal,0.5,5,16.9702,3.3940
mbpp_61_count_Substrings,0.5,5,10.6488,2.1298
mbpp_62_smallest_num,0.5,5,39.0933,7.8187
mbpp_63_max_difference,0.5,5,12.3674,2.4735
mbpp_64_subject_marks,0.5,5,9.5872,1.9174
mbpp_65_recursive_list_sum,0.5,5,18.0486,3.6097
mbpp_66_pos_count,0.5,5,24.3393,4.8679
mbpp_67_bell_number,0.5,5,7.2480,1.4496
mbpp_68_is_Monotonic,0.5,5,27.7471,5.5494
mbpp_69_is_sublist,0.5,5,10.6384,2.1277
mbpp_70_get_equal,0.5,5,23.8194,4.7639
mbpp_71_comb_sort,0.5,5,23.3605,4.6721
mbpp_72_dif_Square,0.5,5,8.3556,1.6711
mbpp_74_is_samepatterns,0.5,5,31.5193,6.3039
mbpp_75_find_tuples,0.5,5,16.8518,3.3704
mbpp_77_is_Diff,0.5,5,34.2942,6.8588
mbpp_79_word_len,0.5,5,5.7282,1.1456
mbpp_80_tetrahedral_number,0.5,5,22.3394,4.4679
mbpp_83_get_Char,0.5,5,12.0725,2.4145
mbpp_84_sequence,0.5,5,24.1099,4.8220
mbpp_86_centered_hexagonal_number,0.5,5,19.8888,3.9778
mbpp_87_merge_dictionaries_three,0.5,5,18.9910,3.7982
mbpp_88_freq_count,0.5,5,33.2597,6.6519
mbpp_89_closest_num,0.5,5,10.1019,2.0204
mbpp_90_len_log,0.5,5,40.4298,8.0860
mbpp_91_find_substring,0.5,5,8.5920,1.7184
mbpp_92_is_undulating,0.5,5,18.2312,3.6462
mbpp_93_power,0.5,5,13.3497,2.6699
mbpp_94_index_minimum,0.5,5,20.2015,4.0403
mbpp_95_Find_Min_Length,0.5,5,11.1803,2.2361
mbpp_96_divisor,0.5,5,4.7733,0.9547
mbpp_97_frequency_lists,0.5,5,38.3842,7.6768
mbpp_99_decimal_to_binary,0.5,5,15.4303,3.0861
mbpp_100_next_smallest_palindrome,0.5,5,12.8036,2.5607
mbpp_101_kth_element,0.5,5,34.4977,6.8995
mbpp_102_snake_to_camel,0.5,5,15.5491,3.1098
mbpp_103_eulerian_num,0.5,5,18.1553,3.6311
mbpp_104_sort_sublists,0.5,5,46.9647,9.3929
mbpp_105_count,0.5,5,31.3302,6.2660
mbpp_106_add_lists,0.5,5,6.2828,1.2566
mbpp_108_merge_sorted_list,0.5,5,33.1534,6.6307
mbpp_109_odd_Equivalent,0.5,5,9.9374,1.9875
mbpp_113_check_integer,0.5,5,22.9412,4.5882
mbpp_116_tuple_to_int,0.5,5,17.8549,3.5710
mbpp_117_list_to_float,0.5,5,18.5861,3.7172
mbpp_118_string_to_list,0.5,5,13.0956,2.6191
mbpp_119_search,0.5,5,40.3900,8.0780
mbpp_120_max_product_tuple,0.5,5,24.0246,4.8049
mbpp_123_amicable_numbers_sum,0.5,5,27.7951,5.5590
mbpp_125_find_length,0.5,5,37.0881,7.4176
mbpp_126_sum,0.5,5,9.5333,1.9067
mbpp_127_multiply_int,0.5,5,51.7073,10.3415
mbpp_128_long_words,0.5,5,6.3713,1.2743
mbpp_129_magic_square_test,0.5,5,29.6170,5.9234
mbpp_130_max_occurrences,0.5,5,37.5263,7.5053
mbpp_131_reverse_vowels,0.5,5,13.2373,2.6475
mbpp_132_tup_string,0.5,5,33.9925,6.7985
mbpp_133_sum_negativenum,0.5,5,17.0031,3.4006
mbpp_135_hexagonal_num,0.5,5,35.5121,7.1024
mbpp_138_is_Sum_Of_Powers_Of_Two,0.5,5,12.5634,2.5127
mbpp_141_pancake_sort,0.5,5,23.7732,4.7546
mbpp_142_count_samepair,0.5,5,13.0681,2.6136
mbpp_143_find_lists,0.5,5,23.3329,4.6666
mbpp_145_max_Abs_Diff,0.5,5,10.4689,2.0938
mbpp_160_find_solution,0.5,5,36.2484,7.2497
mbpp_161_remove_elements,0.5,5,9.9634,1.9927
mbpp_162_sum_series,0.5,5,16.4116,3.2823
mbpp_164_are_equivalent,0.5,5,31.4642,6.2928
mbpp_165_count_char_position,0.5,5,9.3945,1.8789
mbpp_166_find_even_pair,0.5,5,10.0861,2.0172
mbpp_167_next_power_of_2,0.5,5,4.4640,0.8928
mbpp_168_frequency,0.5,5,8.0241,1.6048
mbpp_170_sum_range_list,0.5,5,26.9112,5.3822
mbpp_171_perimeter_pentagon,0.5,5,13.0749,2.6150
mbpp_172_count_occurance,0.5,5,45.8584,9.1717
mbpp_222_check_type,0.5,5,19.0542,3.8108
mbpp_223_is_majority,0.5,5,10.4524,2.0905
mbpp_224_count_Set_Bits,0.5,5,15.4524,3.0905
mbpp_226_odd_values_string,0.5,5,6.6780,1.3356
mbpp_227_min_of_three,0.5,5,30.7064,6.1413
mbpp_228_all_Bits_Set_In_The_Given_Range,0.5,5,8.6347,1.7269
mbpp_229_re_arrange_array,0.5,5,17.9160,3.5832
mbpp_230_replace_blank,0.5,5,32.9427,6.5885
mbpp_234_volume_cube,0.5,5,23.5597,4.7119
mbpp_237_check_occurences,0.5,5,16.6694,3.3339
mbpp_238_number_of_substrings,0.5,5,9.2372,1.8474
mbpp_239_get_total_number_of_sequences,0.5,5,22.9517,4.5903
mbpp_240_replace_list,0.5,5,7.9139,1.5828
mbpp_242_count_charac,0.5,5,15.8896,3.1779
mbpp_244_next_Perfect_Square,0.5,5,6.5328,1.3066
mbpp_245_max_sum,0.5,5,23.3477,4.6695
mbpp_247_lps,0.5,5,20.6794,4.1359
mbpp_249_intersection_array,0.5,5,28.1005,5.6201
mbpp_250_count_X,0.5,5,40.1531,8.0306
mbpp_251_insert_element,0.5,5,13.4996,2.6999
mbpp_252_convert,0.5,5,31.0655,6.2131
mbpp_253_count_integer,0.5,5,22.6559,4.5312
mbpp_255_combinations_colors,0.5,5,32.1017,6.4203
mbpp_256_count_Primes_nums,0.5,5,20.5239,4.1048
mbpp_257_swap_numbers,0.5,5,31.1378,6.2276
mbpp_259_maximize_elements,0.5,5,35.5843,7.1169
mbpp_260_newman_prime,0.5,5,20.6520,4.1304
mbpp_261_division_elements,0.5,5,16.6985,3.3397
mbpp_262_split_two_parts,0.5,5,18.7417,3.7483
mbpp_264_dog_age,0.5,5,52.0459,10.4092
mbpp_265_list_split,0.5,5,25.4928,5.0986
mbpp_266_lateralsurface_cube,0.5,5,26.2966,5.2593
mbpp_267_square_Sum,0.5,5,13.8799,2.7760
mbpp_268_find_star_num,0.5,5,23.4864,4.6973
mbpp_269_ascii_value,0.5,5,14.0150,2.8030
mbpp_270_sum_even_and_even_index,0.5,5,8.4775,1.6955
mbpp_271_even_Power_Sum,0.5,5,5.4276,1.0855
mbpp_272_rear_extract,0.5,5,16.3223,3.2645
mbpp_273_substract_elements,0.5,5,16.2773,3.2555
mbpp_274_even_binomial_Coeff_Sum,0.5,5,17.5648,3.5130
mbpp_277_dict_filter,0.5,5,25.4350,5.0870
mbpp_278_count_first_elements,0.5,5,19.0616,3.8123
mbpp_279_is_num_decagonal,0.5,5,22.8903,4.5781
mbpp_280_sequential_search,0.5,5,21.3562,4.2712
mbpp_281_all_unique,0.5,5,13.0722,2.6144
mbpp_282_sub_list,0.5,5,18.0024,3.6005
mbpp_283_validate,0.5,5,22.0695,4.4139
mbpp_284_check_element,0.5,5,12.1807,2.4361
mbpp_285_text_match_two_three,0.5,5,14.1103,2.8221
mbpp_286_max_sub_array_sum_repeated,0.5,5,36.8356,7.3671
mbpp_287_square_Sum,0.5,5,22.5374,4.5075
mbpp_290_max_length,0.5,5,29.7422,5.9484
mbpp_291_count_no_of_ways,0.5,5,16.7583,3.3517
mbpp_292_find,0.5,5,2.7217,0.5443
mbpp_293_otherside_rightangle,0.5,5,6.3345,1.2669
mbpp_294_max_val,0.5,5,26.9372,5.3874
mbpp_295_sum_div,0.5,5,15.8654,3.1731
mbpp_296_get_Inv_Count,0.5,5,9.4086,1.8817
mbpp_297_flatten_list,0.5,5,10.1203,2.0241
mbpp_299_max_aggregate,0.5,5,26.4025,5.2805
mbpp_304_find_Element,0.5,5,26.6828,5.3366
mbpp_305_start_withp,0.5,5,29.6444,5.9289
mbpp_306_max_sum_increasing_subseq,0.5,5,21.1667,4.2333
mbpp_308_large_product,0.5,5,11.4580,2.2916
mbpp_309_maximum,0.5,5,23.4728,4.6946
mbpp_310_string_to_tuple,0.5,5,36.3169,7.2634
mbpp_388_highest_Power_of_2,0.5,5,31.4475,6.2895
mbpp_389_find_lucas,0.5,5,19.4954,3.8991
mbpp_390_add_string,0.5,5,24.5778,4.9156
mbpp_391_convert_list_dictionary,0.5,5,28.8014,5.7603
mbpp_392_get_max_sum,0.5,5,23.7404,4.7481
mbpp_393_max_length_list,0.5,5,45.1445,9.0289
mbpp_394_check_distinct,0.5,5,32.2255,6.4451
mbpp_395_first_non_repeating_character,0.5,5,11.4147,2.2829
mbpp_396_check_char,0.5,5,4.8887,0.9777
mbpp_397_median_numbers,0.5,5,27.9685,5.5937
mbpp_398_sum_of_digits,0.5,5,19.4275,3.8855
mbpp_399_bitwise_xor,0.5,5,34.5235,6.9047
mbpp_400_extract_freq,0.5,5,27.8994,5.5799
mbpp_401_add_nested_tuples,0.5,5,20.1056,4.0211
mbpp_404_minimum,0.5,5,32.6419,6.5284
mbpp_405_check_tuplex,0.5,5,32.8209,6.5642
mbpp_406_find_Parity,0.5,5,4.8602,0.9720
mbpp_407_rearrange_bigger,0.5,5,21.7956,4.3591
mbpp_408_k_smallest_pairs,0.5,5,12.3017,2.4603
mbpp_409_min_product_tuple,0.5,5,12.0396,2.4079
mbpp_410_min_val,0.5,5,35.6142,7.1228
mbpp_411_snake_to_camel,0.5,5,17.7278,3.5456
mbpp_412_remove_odd,0.5,5,16.5916,3.3183
mbpp_413_extract_nth_element,0.5,5,20.4812,4.0962
mbpp_414_overlapping,0.5,5,11.4447,2.2889
mbpp_415_max_Product,0.5,5,9.5207,1.9041
mbpp_417_group_tuples,0.5,5,25.9899,5.1980
mbpp_418_Find_Max,0.5,5,7.7518,1.5504
mbpp_419_round_and_sum,0.5,5,12.1500,2.4300
mbpp_420_cube_Sum,0.5,5,7.2799,1.4560
mbpp_421_concatenate_tuple,0.5,5,39.4244,7.8849
mbpp_422_find_Average_Of_Cube,0.5,5,5.5402,1.1080
mbpp_424_extract_rear,0.5,5,25.8556,5.1711
mbpp_425_count_element_in_list,0.5,5,39.2438,7.8488
mbpp_426_filter_oddnumbers,0.5,5,39.8605,7.9721
mbpp_427_change_date_format,0.5,5,15.5130,3.1026
mbpp_428_shell_sort,0.5,5,21.8614,4.3723
mbpp_429_and_tuples,0.5,5,8.1047,1.6209
mbpp_430_parabola_directrix,0.5,5,12.6617,2.5323
mbpp_431_common_element,0.5,5,17.0820,3.4164
mbpp_432_median_trapezium,0.5,5,30.9121,6.1824
mbpp_433_check_greater,0.5,5,8.3350,1.6670
mbpp_434_text_match_one,0.5,5,23.4543,4.6909
mbpp_435_last_Digit,0.5,5,22.7964,4.5593
mbpp_436_neg_nos,0.5,5,34.6046,6.9209
mbpp_437_remove_odd,0.5,5,21.5515,4.3103
mbpp_438_count_bidirectional,0.5,5,46.7820,9.3564
mbpp_439_multiple_to_single,0.5,5,23.1706,4.6341
mbpp_440_find_adverb_position,0.5,5,34.8614,6.9723
mbpp_441_surfacearea_cube,0.5,5,4.1012,0.8202
mbpp_442_positive_count,0.5,5,24.7964,4.9593
mbpp_443_largest_neg,0.5,5,10.5407,2.1081
mbpp_444_trim_tuple,0.5,5,18.8529,3.7706
mbpp_445_index_multiplication,0.5,5,9.2871,1.8574
mbpp_446_count_Occurrence,0.5,5,42.5176,8.5035
mbpp_447_cube_nums,0.5,5,16.6340,3.3268
mbpp_448_cal_sum,0.5,5,15.9851,3.1970
mbpp_450_extract_string,0.5,5,7.1584,1.4317
mbpp_451_remove_whitespaces,0.5,5,31.4847,6.2969
mbpp_452_loss_amount,0.5,5,5.5067,1.1013
mbpp_453_sumofFactors,0.5,5,6.1899,1.2380
mbpp_454_text_match_wordz,0.5,5,19.7422,3.9484
mbpp_455_check_monthnumb_number,0.5,5,20.5109,4.1022
mbpp_456_reverse_string_list,0.5,5,11.3848,2.2770
mbpp_457_Find_Min,0.5,5,31.5305,6.3061
mbpp_458_rectangle_area,0.5,5,39.1774,7.8355
mbpp_459_remove_uppercase,0.5,5,7.2352,1.4470
mbpp_460_Extract,0.5,5,26.4693,5.2939
mbpp_461_upper_ctr,0.5,5,15.2479,3.0496
mbpp_462_combinations_list,0.5,5,10.2530,2.0506
mbpp_463_max_subarray_product,0.5,5,16.7174,3.3435
mbpp_464_check_value,0.5,5,8.8324,1.7665
mbpp_465_drop_empty,0.5,5,8.9097,1.7819
mbpp_468_max_product,0.5,5,32.9671,6.5934
mbpp_470_add_pairwise,0.5,5,27.3120,5.4624
mbpp_471_find_remainder,0.5,5,7.3694,1.4739
mbpp_472_check_Consecutive,0.5,5,12.9509,2.5902
mbpp_474_replace_char,0.5,5,26.5545,5.3109
mbpp_475_sort_counter,0.5,5,19.1373,3.8275
mbpp_476_big_sum,0.5,5,17.2758,3.4552
mbpp_477_is_lower,0.5,5,15.3025,3.0605
mbpp_478_remove_lowercase,0.5,5,9.1079,1.8216
mbpp_479_first_Digit,0.5,5,40.5077,8.1015
mbpp_554_Split,0.5,5,20.2502,4.0500
mbpp_555_difference,0.5,5,15.9266,3.1853
mbpp_556_find_Odd_Pair,0.5,5,10.0837,2.0167
mbpp_557_toggle_string,0.5,5,8.6647,1.7329
mbpp_558_digit_distance_nums,0.5,5,9.0212,1.8042
mbpp_559_max_sub_array_sum,0.5,5,12.9198,2.5840
mbpp_560_union_elements,0.5,5,10.7953,2.1591
mbpp_562_Find_Max_Length,0.5,5,18.9412,3.7882
mbpp_563_extract_values,0.5,5,15.7493,3.1499
mbpp_564_count_Pairs,0.5,5,24.9688,4.9938
mbpp_565_split,0.5,5,28.1341,5.6268
mbpp_566_sum_digits,0.5,5,23.6207,4.7241
mbpp_567_issort_list,0.5,5,16.2598,3.2520
mbpp_568_empty_list,0.5,5,42.0723,8.4145
mbpp_569_sort_sublists,0.5,5,15.3772,3.0754
mbpp_572_two_unique_nums,0.5,5,18.9278,3.7856
mbpp_573_unique_product,0.5,5,30.8863,6.1773
mbpp_574_surfacearea_cylinder,0.5,5,20.0145,4.0029
mbpp_576_is_Sub_Array,0.5,5,17.0680,3.4136
mbpp_577_last_Digit_Factorial,0.5,5,17.5976,3.5195
mbpp_578_interleave_lists,0.5,5,17.7389,3.5478
mbpp_579_find_dissimilar,0.5,5,13.6341,2.7268
mbpp_580_extract_even,0.5,5,16.9037,3.3807
mbpp_581_surface_Area,0.5,5,4.7048,0.9410
mbpp_583_catalan_number,0.5,5,16.4434,3.2887
mbpp_584_find_adverbs,0.5,5,29.6217,5.9243
mbpp_585_expensive_items,0.5,5,15.5459,3.1092
mbpp_586_split_Arr,0.5,5,15.5269,3.1054
mbpp_587_list_tuple,0.5,5,17.0631,3.4126
mbpp_588_big_diff,0.5,5,22.8756,4.5751
mbpp_589_perfect_squares,0.5,5,12.1612,2.4322
mbpp_591_swap_List,0.5,5,14.4777,2.8955
mbpp_592_sum_Of_product,0.5,5,5.8475,1.1695
mbpp_593_removezero_ip,0.5,5,11.2461,2.2492
mbpp_594_diff_even_odd,0.5,5,19.2056,3.8411
mbpp_595_min_Swaps,0.5,5,13.2514,2.6503
mbpp_597_find_kth,0.5,5,13.9309,2.7862
mbpp_598_armstrong_number,0.5,5,9.5587,1.9117
mbpp_599_sum_average,0.5,5,15.8459,3.1692
mbpp_600_is_Even,0.5,5,19.2592,3.8518
mbpp_602_first_repeated_char,0.5,5,11.9525,2.3905
mbpp_603_get_ludic,0.5,5,33.1930,6.6386
mbpp_604_reverse_words,0.5,5,3.7481,0.7496
mbpp_605_prime_num,0.5,5,25.9302,5.1860
mbpp_606_radian_degree,0.5,5,24.7328,4.9466
mbpp_607_find_literals,0.5,5,19.9396,3.9879
mbpp_608_bell_Number,0.5,5,6.6934,1.3387
mbpp_610_remove_kth_element,0.5,5,25.1646,5.0329
