task_name,temperature,execution_time_s
mbpp_3_is_not_prime,0.0,9.5889
mbpp_4_heap_queue_largest,0.0,8.9434
mbpp_6_differ_At_One_Bit_Pos,0.0,8.9724
mbpp_8_square_nums,0.0,8.9935
mbpp_9_find_Rotations,0.0,8.9930
mbpp_11_remove_Occ,0.0,1.3954
mbpp_12_sort_matrix,0.0,8.9424
mbpp_14_find_Volume,0.0,8.9561
mbpp_16_text_lowercase_underscore,0.0,8.9591
mbpp_17_square_perimeter,0.0,8.9764
mbpp_18_remove_dirty_chars,0.0,1.8662
mbpp_19_test_duplicate,0.0,8.9995
mbpp_20_is_woodall,0.0,8.9543
mbpp_56_checks,0.0,8.9599
mbpp_57_find_Max_Num,0.0,8.9818
mbpp_58_opposite_Signs,0.0,1.3247
mbpp_59_is_octagonal,0.0,8.9620
mbpp_61_count_Substrings,0.0,8.9478
mbpp_62_smallest_num,0.0,8.9347
mbpp_63_max_difference,0.0,1.1191
mbpp_64_subject_marks,0.0,0.8537
mbpp_65_recursive_list_sum,0.0,8.9874
mbpp_66_pos_count,0.0,9.0057
mbpp_67_bell_number,0.0,5.6413
mbpp_68_is_Monotonic,0.0,9.0077
mbpp_69_is_sublist,0.0,8.9991
mbpp_70_get_equal,0.0,8.9823
mbpp_71_comb_sort,0.0,2.7438
mbpp_72_dif_Square,0.0,8.9630
mbpp_74_is_samepatterns,0.0,8.9849
mbpp_75_find_tuples,0.0,2.0859
mbpp_77_is_Diff,0.0,2.0289
mbpp_79_word_len,0.0,8.9960
mbpp_80_tetrahedral_number,0.0,9.0189
mbpp_83_get_Char,0.0,1.2734
mbpp_84_sequence,0.0,8.9877
mbpp_86_centered_hexagonal_number,0.0,8.9748
mbpp_87_merge_dictionaries_three,0.0,2.1291
mbpp_88_freq_count,0.0,2.0892
mbpp_89_closest_num,0.0,8.9656
mbpp_90_len_log,0.0,8.9830
mbpp_91_find_substring,0.0,8.9739
mbpp_92_is_undulating,0.0,8.9844
mbpp_93_power,0.0,9.0168
mbpp_94_index_minimum,0.0,1.2378
mbpp_95_Find_Min_Length,0.0,9.0119
mbpp_96_divisor,0.0,8.9492
mbpp_97_frequency_lists,0.0,6.0191
mbpp_99_decimal_to_binary,0.0,1.9462
mbpp_100_next_smallest_palindrome,0.0,8.9642
mbpp_101_kth_element,0.0,8.9736
mbpp_102_snake_to_camel,0.0,2.9301
mbpp_103_eulerian_num,0.0,9.0059
mbpp_104_sort_sublists,0.0,2.5904
mbpp_105_count,0.0,9.0315
mbpp_106_add_lists,0.0,0.9105
mbpp_108_merge_sorted_list,0.0,2.2556
mbpp_109_odd_Equivalent,0.0,9.0281
mbpp_113_check_integer,0.0,9.0343
mbpp_116_tuple_to_int,0.0,9.0139
mbpp_117_list_to_float,0.0,1.1408
mbpp_118_string_to_list,0.0,6.4075
mbpp_119_search,0.0,8.9815
mbpp_120_max_product_tuple,0.0,9.0351
mbpp_123_amicable_numbers_sum,0.0,9.0421
mbpp_125_find_length,0.0,9.0080
mbpp_126_sum,0.0,9.0347
mbpp_127_multiply_int,0.0,9.0163
mbpp_128_long_words,0.0,1.6380
