task_name,temperature,execution_time_s
mbpp_3_is_not_prime,0.01,101.5414
mbpp_4_heap_queue_largest,0.01,60.2112
mbpp_6_differ_At_One_Bit_Pos,0.01,105.3040
mbpp_8_square_nums,0.01,13.1151
mbpp_9_find_Rotations,0.01,75.2504
mbpp_11_remove_Occ,0.01,34.4616
mbpp_12_sort_matrix,0.01,108.4069
mbpp_14_find_Volume,0.01,33.3537
mbpp_16_text_lowercase_underscore,0.01,35.5711
mbpp_17_square_perimeter,0.01,104.6227
mbpp_18_remove_dirty_chars,0.01,14.7200
mbpp_19_test_duplicate,0.01,100.9351
mbpp_20_is_woodall,0.01,103.0672
mbpp_56_checks,0.01,64.5626
mbpp_57_find_Max_Num,0.01,79.9338
mbpp_58_opposite_Signs,0.01,65.1351
mbpp_59_is_octagonal,0.01,48.8950
mbpp_61_count_Substrings,0.01,34.2362
mbpp_62_smallest_num,0.01,49.7087
mbpp_63_max_difference,0.01,15.8326
mbpp_64_subject_marks,0.01,49.6959
mbpp_65_recursive_list_sum,0.01,49.2015
mbpp_66_pos_count,0.01,49.5789
mbpp_67_bell_number,0.01,20.2487
mbpp_68_is_Monotonic,0.01,20.3014
mbpp_69_is_sublist,0.01,16.0678
mbpp_70_get_equal,0.01,35.1082
mbpp_71_comb_sort,0.01,19.4065
mbpp_72_dif_Square,0.01,49.8090
mbpp_74_is_samepatterns,0.01,49.4906
mbpp_75_find_tuples,0.01,49.7145
mbpp_77_is_Diff,0.01,49.6405
mbpp_79_word_len,0.01,49.6962
mbpp_80_tetrahedral_number,0.01,14.1476
mbpp_83_get_Char,0.01,7.2590
mbpp_84_sequence,0.01,11.1607
mbpp_86_centered_hexagonal_number,0.01,15.7406
mbpp_87_merge_dictionaries_three,0.01,10.5174
mbpp_88_freq_count,0.01,49.7069
mbpp_89_closest_num,0.01,49.6700
mbpp_90_len_log,0.01,49.7581
mbpp_91_find_substring,0.01,49.7556
mbpp_92_is_undulating,0.01,49.6562
mbpp_93_power,0.01,49.8011
mbpp_94_index_minimum,0.01,18.2157
mbpp_95_Find_Min_Length,0.01,41.1343
mbpp_96_divisor,0.01,28.1105
mbpp_97_frequency_lists,0.01,16.3188
mbpp_99_decimal_to_binary,0.01,6.4375
mbpp_100_next_smallest_palindrome,0.01,36.6514
mbpp_101_kth_element,0.01,22.0192
mbpp_102_snake_to_camel,0.01,5.3035
mbpp_103_eulerian_num,0.01,37.6973
mbpp_104_sort_sublists,0.01,9.4212
mbpp_105_count,0.01,18.0560
mbpp_106_add_lists,0.01,10.0740
mbpp_108_merge_sorted_list,0.01,11.0399
mbpp_109_odd_Equivalent,0.01,30.5585
mbpp_113_check_integer,0.01,46.4143
mbpp_116_tuple_to_int,0.01,54.6616
mbpp_117_list_to_float,0.01,27.6176
mbpp_118_string_to_list,0.01,52.6420
mbpp_119_search,0.01,52.4505
mbpp_120_max_product_tuple,0.01,21.1686
mbpp_123_amicable_numbers_sum,0.01,18.0977
mbpp_125_find_length,0.01,55.4222
mbpp_126_sum,0.01,13.2889
mbpp_127_multiply_int,0.01,50.4954
mbpp_128_long_words,0.01,13.5684
mbpp_129_magic_square_test,0.01,58.0955
mbpp_130_max_occurrences,0.01,52.1305
mbpp_131_reverse_vowels,0.01,16.4383
mbpp_132_tup_string,0.01,32.0604
mbpp_133_sum_negativenum,0.01,50.2252
mbpp_135_hexagonal_num,0.01,14.4672
mbpp_138_is_Sum_Of_Powers_Of_Two,0.01,49.8449
mbpp_141_pancake_sort,0.01,17.9683
mbpp_142_count_samepair,0.01,64.9104
mbpp_143_find_lists,0.01,65.1396
mbpp_145_max_Abs_Diff,0.01,64.7880
mbpp_160_find_solution,0.01,63.8573
mbpp_161_remove_elements,0.01,8.5502
mbpp_162_sum_series,0.01,13.1820
mbpp_164_are_equivalent,0.01,58.2091
mbpp_165_count_char_position,0.01,57.0734
mbpp_166_find_even_pair,0.01,23.8614
mbpp_167_next_power_of_2,0.01,21.0730
mbpp_168_frequency,0.01,45.5661
mbpp_170_sum_range_list,0.01,37.6876
mbpp_171_perimeter_pentagon,0.01,61.3210
mbpp_172_count_occurance,0.01,60.7680
mbpp_222_check_type,0.01,26.2605
mbpp_223_is_majority,0.01,58.2167
mbpp_224_count_Set_Bits,0.01,38.5570
mbpp_226_odd_values_string,0.01,7.1241
mbpp_227_min_of_three,0.01,58.4093
mbpp_228_all_Bits_Set_In_The_Given_Range,0.01,48.7934
mbpp_229_re_arrange_array,0.01,9.1710
mbpp_230_replace_blank,0.01,3.2050
mbpp_234_volume_cube,0.01,50.1049
mbpp_237_check_occurences,0.01,13.5778
mbpp_238_number_of_substrings,0.01,22.4045
mbpp_239_get_total_number_of_sequences,0.01,34.4053
mbpp_240_replace_list,0.01,56.7243
mbpp_242_count_charac,0.01,39.8299
mbpp_244_next_Perfect_Square,0.01,32.4090
mbpp_245_max_sum,0.01,63.4813
mbpp_247_lps,0.01,21.6710
mbpp_249_intersection_array,0.01,17.3954
mbpp_250_count_X,0.01,23.7054
mbpp_251_insert_element,0.01,7.3634
mbpp_252_convert,0.01,14.9433
mbpp_253_count_integer,0.01,48.5615
mbpp_255_combinations_colors,0.01,36.1498
mbpp_256_count_Primes_nums,0.01,52.3583
mbpp_257_swap_numbers,0.01,2.8358
mbpp_259_maximize_elements,0.01,15.7332
mbpp_260_newman_prime,0.01,10.2034
mbpp_261_division_elements,0.01,16.6929
mbpp_262_split_two_parts,0.01,53.1707
mbpp_264_dog_age,0.01,10.8464
mbpp_265_list_split,0.01,13.1580
mbpp_266_lateralsurface_cube,0.01,64.9565
mbpp_267_square_Sum,0.01,31.9048
mbpp_268_find_star_num,0.01,19.9810
mbpp_269_ascii_value,0.01,62.0756
mbpp_270_sum_even_and_even_index,0.01,10.4502
mbpp_271_even_Power_Sum,0.01,46.0945
mbpp_272_rear_extract,0.01,8.9184
mbpp_273_substract_elements,0.01,31.0011
mbpp_274_even_binomial_Coeff_Sum,0.01,29.6621
mbpp_277_dict_filter,0.01,11.7268
mbpp_278_count_first_elements,0.01,63.5475
mbpp_279_is_num_decagonal,0.01,52.3636
mbpp_280_sequential_search,0.01,11.9639
mbpp_281_all_unique,0.01,28.7851
mbpp_282_sub_list,0.01,14.7130
mbpp_283_validate,0.01,50.0261
mbpp_284_check_element,0.01,24.1453
mbpp_285_text_match_two_three,0.01,49.6654
mbpp_286_max_sub_array_sum_repeated,0.01,20.9671
mbpp_287_square_Sum,0.01,46.8901
mbpp_290_max_length,0.01,49.0471
mbpp_291_count_no_of_ways,0.01,47.1495
mbpp_292_find,0.01,33.6834
mbpp_293_otherside_rightangle,0.01,49.7865
mbpp_294_max_val,0.01,49.7268
mbpp_295_sum_div,0.01,49.6931
mbpp_296_get_Inv_Count,0.01,10.3809
mbpp_297_flatten_list,0.01,10.1035
mbpp_299_max_aggregate,0.01,49.9508
mbpp_304_find_Element,0.01,49.7835
mbpp_305_start_withp,0.01,7.1112
mbpp_306_max_sum_increasing_subseq,0.01,24.4807
mbpp_308_large_product,0.01,14.6112
mbpp_309_maximum,0.01,49.8492
mbpp_310_string_to_tuple,0.01,4.4842
mbpp_388_highest_Power_of_2,0.01,49.9671
mbpp_389_find_lucas,0.01,39.4460
mbpp_390_add_string,0.01,41.2088
mbpp_391_convert_list_dictionary,0.01,15.0215
mbpp_392_get_max_sum,0.01,18.6764
mbpp_393_max_length_list,0.01,11.0603
mbpp_394_check_distinct,0.01,17.8165
mbpp_395_first_non_repeating_character,0.01,12.6051
mbpp_396_check_char,0.01,49.8486
mbpp_397_median_numbers,0.01,21.4886
mbpp_398_sum_of_digits,0.01,6.9238
mbpp_399_bitwise_xor,0.01,10.0625
mbpp_400_extract_freq,0.01,34.8366
mbpp_401_add_nested_tuples,0.01,14.4001
mbpp_404_minimum,0.01,16.4304
mbpp_405_check_tuplex,0.01,7.5692
mbpp_406_find_Parity,0.01,49.7299
mbpp_407_rearrange_bigger,0.01,13.3582
mbpp_408_k_smallest_pairs,0.01,17.2595
mbpp_409_min_product_tuple,0.01,42.0940
mbpp_410_min_val,0.01,26.3796
mbpp_411_snake_to_camel,0.01,5.9739
mbpp_412_remove_odd,0.01,11.4667
mbpp_413_extract_nth_element,0.01,7.2621
mbpp_414_overlapping,0.01,49.7060
mbpp_415_max_Product,0.01,48.6846
mbpp_417_group_tuples,0.01,10.3947
mbpp_418_Find_Max,0.01,49.1352
mbpp_419_round_and_sum,0.01,49.6751
mbpp_420_cube_Sum,0.01,25.0829
mbpp_421_concatenate_tuple,0.01,38.8385
mbpp_422_find_Average_Of_Cube,0.01,49.7457
mbpp_424_extract_rear,0.01,6.8930
mbpp_425_count_element_in_list,0.01,50.2586
mbpp_426_filter_oddnumbers,0.01,5.3628
mbpp_427_change_date_format,0.01,50.1978
mbpp_428_shell_sort,0.01,18.0672
mbpp_429_and_tuples,0.01,45.0377
mbpp_430_parabola_directrix,0.01,23.7706
mbpp_431_common_element,0.01,50.1873
mbpp_432_median_trapezium,0.01,50.3615
mbpp_433_check_greater,0.01,50.4431
mbpp_434_text_match_one,0.01,50.1768
mbpp_435_last_Digit,0.01,7.1484
mbpp_436_neg_nos,0.01,7.8520
mbpp_437_remove_odd,0.01,7.2668
mbpp_438_count_bidirectional,0.01,26.0638
mbpp_439_multiple_to_single,0.01,20.5075
mbpp_440_find_adverb_position,0.01,21.6278
mbpp_441_surfacearea_cube,0.01,50.3381
mbpp_442_positive_count,0.01,15.9556
mbpp_443_largest_neg,0.01,38.4095
mbpp_444_trim_tuple,0.01,10.2918
mbpp_445_index_multiplication,0.01,10.3903
mbpp_446_count_Occurrence,0.01,25.6585
mbpp_447_cube_nums,0.01,6.2578
mbpp_448_cal_sum,0.01,13.6481
mbpp_450_extract_string,0.01,46.9778
mbpp_451_remove_whitespaces,0.01,34.1311
mbpp_452_loss_amount,0.01,49.6225
mbpp_453_sumofFactors,0.01,27.5912
mbpp_454_text_match_wordz,0.01,49.6318
mbpp_455_check_monthnumb_number,0.01,22.2453
mbpp_456_reverse_string_list,0.01,9.2190
mbpp_457_Find_Min,0.01,7.4407
mbpp_458_rectangle_area,0.01,49.6941
mbpp_459_remove_uppercase,0.01,4.5969
mbpp_460_Extract,0.01,8.1107
mbpp_461_upper_ctr,0.01,24.4190
mbpp_462_combinations_list,0.01,49.4748
mbpp_463_max_subarray_product,0.01,49.8500
mbpp_464_check_value,0.01,27.4142
mbpp_465_drop_empty,0.01,8.5633
mbpp_468_max_product,0.01,49.6393
mbpp_470_add_pairwise,0.01,35.9647
mbpp_471_find_remainder,0.01,26.4329
mbpp_472_check_Consecutive,0.01,31.4369
mbpp_474_replace_char,0.01,49.7416
mbpp_475_sort_counter,0.01,36.8599
mbpp_476_big_sum,0.01,44.1688
mbpp_477_is_lower,0.01,2.2351
mbpp_478_remove_lowercase,0.01,7.1393
mbpp_479_first_Digit,0.01,49.8518
mbpp_554_Split,0.01,7.1984
mbpp_555_difference,0.01,49.9135
mbpp_556_find_Odd_Pair,0.01,17.9622
mbpp_557_toggle_string,0.01,14.3494
mbpp_558_digit_distance_nums,0.01,31.1414
mbpp_559_max_sub_array_sum,0.01,49.7797
mbpp_560_union_elements,0.01,10.5980
mbpp_562_Find_Max_Length,0.01,39.1854
mbpp_563_extract_values,0.01,7.6395
mbpp_564_count_Pairs,0.01,32.7983
mbpp_565_split,0.01,2.8248
mbpp_566_sum_digits,0.01,19.2896
mbpp_567_issort_list,0.01,49.8480
mbpp_568_empty_list,0.01,4.3017
mbpp_569_sort_sublists,0.01,5.5278
mbpp_572_two_unique_nums,0.01,14.2409
mbpp_573_unique_product,0.01,38.2647
mbpp_574_surfacearea_cylinder,0.01,49.8001
mbpp_576_is_Sub_Array,0.01,49.8653
mbpp_577_last_Digit_Factorial,0.01,49.7999
mbpp_578_interleave_lists,0.01,9.7000
mbpp_579_find_dissimilar,0.01,9.0765
mbpp_580_extract_even,0.01,11.9125
mbpp_581_surface_Area,0.01,12.5419
mbpp_583_catalan_number,0.01,32.9296
mbpp_584_find_adverbs,0.01,20.0103
mbpp_585_expensive_items,0.01,17.5906
mbpp_586_split_Arr,0.01,6.9012
mbpp_587_list_tuple,0.01,42.5645
mbpp_588_big_diff,0.01,49.8909
mbpp_589_perfect_squares,0.01,9.5639
mbpp_591_swap_List,0.01,10.4724
mbpp_592_sum_Of_product,0.01,23.8810
mbpp_593_removezero_ip,0.01,21.5593
mbpp_594_diff_even_odd,0.01,49.7726
mbpp_595_min_Swaps,0.01,40.8294
mbpp_597_find_kth,0.01,49.7114
mbpp_598_armstrong_number,0.01,36.9235
mbpp_599_sum_average,0.01,5.8228
mbpp_600_is_Even,0.01,49.7301
mbpp_602_first_repeated_char,0.01,10.7190
mbpp_603_get_ludic,0.01,9.5117
mbpp_604_reverse_words,0.01,2.7507
mbpp_605_prime_num,0.01,49.9188
mbpp_606_radian_degree,0.01,49.8816
mbpp_607_find_literals,0.01,12.2898
mbpp_608_bell_Number,0.01,49.8545
mbpp_610_remove_kth_element,0.01,4.7689
mbpp_611_max_of_nth,0.01,49.7830
mbpp_612_merge,0.01,14.2701
mbpp_614_cummulative_sum,0.01,49.8004
mbpp_615_average_tuple,0.01,10.5603
mbpp_616_tuple_modulo,0.01,49.8439
mbpp_617_min_Jumps,0.01,49.7870
mbpp_618_div_list,0.01,19.8312
mbpp_619_move_num,0.01,8.1231
mbpp_622_get_median,0.01,32.4642
mbpp_623_nth_nums,0.01,7.1577
mbpp_624_is_upper,0.01,49.8857
mbpp_625_swap_List,0.01,9.5464
mbpp_626_triangle_area,0.01,10.3321
mbpp_627_find_First_Missing,0.01,34.9241
mbpp_628_replace_spaces,0.01,3.2098
mbpp_629_Split,0.01,7.8665
mbpp_630_get_coordinates,0.01,49.6752
mbpp_631_replace_spaces,0.01,8.3509
mbpp_632_move_zero,0.01,11.7334
mbpp_633_pair_xor_Sum,0.01,13.3667
mbpp_635_heap_sort,0.01,22.4788
mbpp_637_noprofit_noloss,0.01,49.8452
mbpp_638_wind_chill,0.01,41.7217
mbpp_639_sample_nam,0.01,49.9247
mbpp_640_remove_parenthesis,0.01,6.3852
mbpp_641_is_nonagonal,0.01,38.9418
mbpp_643_text_match_wordz_middle,0.01,49.8110
mbpp_644_reverse_Array_Upto_K,0.01,11.0152
mbpp_720_add_dict_to_tuple,0.01,9.9244
mbpp_721_maxAverageOfPath,0.01,49.9253
mbpp_722_filter_data,0.01,12.9324
mbpp_723_count_same_pair,0.01,27.5808
mbpp_724_power_base_sum,0.01,49.8079
mbpp_725_extract_quotation,0.01,9.8747
mbpp_726_multiply_elements,0.01,7.4271
mbpp_728_sum_list,0.01,11.0103
mbpp_730_consecutive_duplicates,0.01,12.0427
mbpp_731_lateralsurface_cone,0.01,49.8436
mbpp_732_replace_specialchar,0.01,49.7901
mbpp_733_find_first_occurrence,0.01,30.4460
mbpp_734_sum_Of_Subarray_Prod,0.01,15.4503
mbpp_735_toggle_middle_bits,0.01,50.0032
mbpp_736_left_insertion,0.01,49.6566
mbpp_737_check_str,0.01,49.9543
mbpp_738_geometric_sum,0.01,50.0294
mbpp_739_find_Index,0.01,49.7371
mbpp_740_tuple_to_dict,0.01,9.9331
mbpp_741_all_Characters_Same,0.01,26.4824
mbpp_742_area_tetrahedron,0.01,49.7937
mbpp_743_rotate_right,0.01,13.7825
mbpp_744_check_none,0.01,8.8654
mbpp_745_divisible_by_digits,0.01,26.1295
mbpp_746_sector_area,0.01,21.8020
mbpp_747_lcs_of_three,0.01,26.2639
mbpp_748_capital_words_spaces,0.01,4.6621
mbpp_749_sort_numeric_strings,0.01,5.6972
mbpp_750_add_tuple,0.01,7.6524
mbpp_751_check_min_heap,0.01,49.7738
mbpp_752_jacobsthal_num,0.01,50.0090
mbpp_753_min_k,0.01,27.5860
mbpp_754_extract_index_list,0.01,16.5916
mbpp_755_second_smallest,0.01,27.2448
mbpp_756_text_match_zero_one,0.01,49.8415
mbpp_757_count_reverse_pairs,0.01,49.8494
mbpp_759_is_decimal,0.01,49.7179
mbpp_760_unique_Element,0.01,30.3302
mbpp_762_check_monthnumber_number,0.01,6.4792
mbpp_763_find_min_diff,0.01,49.8580
mbpp_764_number_ctr,0.01,18.1391
mbpp_765_is_polite,0.01,45.5766
mbpp_766_pair_wise,0.01,31.2695
mbpp_767_get_pairs_count,0.01,32.9173
mbpp_769_Diff,0.01,7.5652
mbpp_770_odd_num_sum,0.01,49.7415
mbpp_771_check_expression,0.01,49.6741
mbpp_772_remove_length,0.01,7.1690
mbpp_773_occurance_substring,0.01,15.5582
mbpp_775_odd_position,0.01,49.8531
mbpp_776_count_vowels,0.01,49.8431
mbpp_777_find_sum,0.01,25.6907
mbpp_778_pack_consecutive_duplicates,0.01,19.9007
mbpp_780_find_combinations,0.01,11.1092
mbpp_781_count_divisors,0.01,14.9808
mbpp_782_odd_length_sum,0.01,24.1850
mbpp_783_rgb_to_hsv,0.01,26.0782
mbpp_784_mul_even_odd,0.01,49.6650
mbpp_785_tuple_str_int,0.01,5.5702
mbpp_786_right_insertion,0.01,49.8372
mbpp_787_text_match_three,0.01,49.6535
mbpp_788_new_tuple,0.01,8.9207
mbpp_790_even_position,0.01,17.5393
mbpp_791_remove_nested,0.01,10.6251
mbpp_792_count_list,0.01,34.3031
mbpp_793_last,0.01,25.8984
mbpp_794_text_starta_endb,0.01,21.4508
mbpp_796_return_sum,0.01,49.7387
mbpp_797_sum_in_range,0.01,49.9350
mbpp_798__sum,0.01,42.8631
mbpp_799_left_rotate,0.01,41.6672
mbpp_800_remove_all_spaces,0.01,31.7589
mbpp_801_test_three_equal,0.01,9.1951
mbpp_802_count_rotation,0.01,16.7401
mbpp_803_is_perfect_square,0.01,49.8044
mbpp_804_is_product_even,0.01,49.7124
mbpp_805_max_sum_list,0.01,16.4530
mbpp_806_max_run_uppercase,0.01,49.7476
mbpp_807_first_odd,0.01,45.6485
mbpp_808_check_K,0.01,49.8704
mbpp_809_check_smaller,0.01,35.2962
TOTAL,,12652.9647
