task_name,temperature,execution_time_s
mbpp_3_is_not_prime,0.0,3.4622
mbpp_4_heap_queue_largest,0.0,9.5635
mbpp_6_differ_At_One_Bit_Pos,0.0,2.0995
mbpp_8_square_nums,0.0,0.2684
mbpp_9_find_Rotations,0.0,4.7187
mbpp_11_remove_Occ,0.0,2.4353
mbpp_12_sort_matrix,0.0,12.8610
mbpp_14_find_Volume,0.0,0.2888
mbpp_16_text_lowercase_underscore,0.0,0.1375
mbpp_17_square_perimeter,0.0,0.1586
mbpp_18_remove_dirty_chars,0.0,3.9078
mbpp_19_test_duplicate,0.0,3.7806
mbpp_20_is_woodall,0.0,2.2588
mbpp_56_checks,0.0,1.2284
mbpp_57_find_Max_Num,0.0,10.1829
mbpp_58_opposite_Signs,0.0,0.3166
mbpp_59_is_octagonal,0.0,0.3654
mbpp_61_count_Substrings,0.0,4.7355
mbpp_62_smallest_num,0.0,0.2925
mbpp_63_max_difference,0.0,10.0754
mbpp_64_subject_marks,0.0,10.8616
mbpp_65_recursive_list_sum,0.0,6.8025
mbpp_66_pos_count,0.0,1.8504
mbpp_67_bell_number,0.0,5.1818
mbpp_68_is_Monotonic,0.0,5.3247
mbpp_69_is_sublist,0.0,2.3654
mbpp_70_get_equal,0.0,2.7028
mbpp_71_comb_sort,0.0,16.7869
mbpp_72_dif_Square,0.0,0.8672
mbpp_74_is_samepatterns,0.0,1.9256
mbpp_75_find_tuples,0.0,12.7117
mbpp_77_is_Diff,0.0,0.8261
mbpp_79_word_len,0.0,1.2739
mbpp_80_tetrahedral_number,0.0,0.6251
mbpp_83_get_Char,0.0,3.1807
mbpp_84_sequence,0.0,6.2159
mbpp_86_centered_hexagonal_number,0.0,0.4729
mbpp_87_merge_dictionaries_three,0.0,0.5484
mbpp_88_freq_count,0.0,4.3550
mbpp_89_closest_num,0.0,13.7390
mbpp_90_len_log,0.0,3.1892
mbpp_91_find_substring,0.0,1.0421
mbpp_92_is_undulating,0.0,4.2540
mbpp_93_power,0.0,0.3983
mbpp_94_index_minimum,0.0,11.6005
mbpp_95_Find_Min_Length,0.0,6.6494
mbpp_96_divisor,0.0,1.8363
mbpp_97_frequency_lists,0.0,12.1442
mbpp_99_decimal_to_binary,0.0,3.1701
mbpp_100_next_smallest_palindrome,0.0,8.1711
mbpp_101_kth_element,0.0,1.3042
mbpp_102_snake_to_camel,0.0,17.4055
mbpp_103_eulerian_num,0.0,7.7282
mbpp_104_sort_sublists,0.0,2.2765
mbpp_105_count,0.0,0.3040
mbpp_106_add_lists,0.0,9.8080
mbpp_108_merge_sorted_list,0.0,103.4435
mbpp_109_odd_Equivalent,0.0,5.2656
mbpp_113_check_integer,0.0,0.0693
mbpp_116_tuple_to_int,0.0,0.1594
mbpp_117_list_to_float,0.0,9.2660
mbpp_118_string_to_list,0.0,0.2083
mbpp_119_search,0.0,22.9568
mbpp_120_max_product_tuple,0.0,9.8823
mbpp_123_amicable_numbers_sum,0.0,15.6615
mbpp_125_find_length,0.0,8.3375
mbpp_126_sum,0.0,3.2784
mbpp_127_multiply_int,0.0,0.2283
mbpp_128_long_words,0.0,4.0546
mbpp_129_magic_square_test,0.0,231.9712
mbpp_130_max_occurrences,0.0,12.6695
mbpp_131_reverse_vowels,0.0,22.0413
mbpp_132_tup_string,0.0,0.3463
mbpp_133_sum_negativenum,0.0,3.0033
mbpp_135_hexagonal_num,0.0,0.5879
mbpp_138_is_Sum_Of_Powers_Of_Two,0.0,3.2617
mbpp_141_pancake_sort,0.0,19.5766
mbpp_142_count_samepair,0.0,4.6485
mbpp_143_find_lists,0.0,2.8489
mbpp_145_max_Abs_Diff,0.0,9.8420
mbpp_160_find_solution,0.0,23.0986
mbpp_161_remove_elements,0.0,1.0554
mbpp_162_sum_series,0.0,2.1901
mbpp_164_are_equivalent,0.0,8.0813
mbpp_165_count_char_position,0.0,4.8284
mbpp_166_find_even_pair,0.0,5.6346
mbpp_167_next_power_of_2,0.0,2.3501
mbpp_168_frequency,0.0,2.7878
mbpp_170_sum_range_list,0.0,2.1557
mbpp_171_perimeter_pentagon,0.0,0.3464
mbpp_172_count_occurance,0.0,5.0382
mbpp_222_check_type,0.0,18.4939
mbpp_223_is_majority,0.0,3.2270
mbpp_224_count_Set_Bits,0.0,1.8892
mbpp_226_odd_values_string,0.0,3.1709
mbpp_227_min_of_three,0.0,2.8556
mbpp_228_all_Bits_Set_In_The_Given_Range,0.0,6.8792
mbpp_229_re_arrange_array,0.0,21.0234
mbpp_230_replace_blank,0.0,0.4520
mbpp_234_volume_cube,0.0,0.4375
mbpp_237_check_occurences,0.0,16.1439
mbpp_238_number_of_substrings,0.0,3.6510
mbpp_239_get_total_number_of_sequences,0.0,9.4872
mbpp_240_replace_list,0.0,0.8415
mbpp_242_count_charac,0.0,0.2503
mbpp_244_next_Perfect_Square,0.0,3.4254
