task_name,temperature,execution_time_s
mbpp_3_is_not_prime,0.01,58.7355
mbpp_4_heap_queue_largest,0.01,35.4018
mbpp_6_differ_At_One_Bit_Pos,0.01,7.0310
mbpp_8_square_nums,0.01,57.4643
mbpp_9_find_Rotations,0.01,12.9214
mbpp_11_remove_Occ,0.01,10.9402
mbpp_12_sort_matrix,0.01,57.4876
mbpp_14_find_Volume,0.01,57.4836
mbpp_16_text_lowercase_underscore,0.01,57.4985
mbpp_17_square_perimeter,0.01,57.4801
mbpp_18_remove_dirty_chars,0.01,57.4955
mbpp_19_test_duplicate,0.01,57.4857
mbpp_20_is_woodall,0.01,57.4807
mbpp_56_checks,0.01,25.1866
mbpp_57_find_Max_Num,0.01,57.4930
mbpp_58_opposite_Signs,0.01,57.4883
mbpp_59_is_octagonal,0.01,57.4692
mbpp_61_count_Substrings,0.01,57.4844
mbpp_62_smallest_num,0.01,57.4644
mbpp_63_max_difference,0.01,57.4822
mbpp_64_subject_marks,0.01,57.4820
mbpp_65_recursive_list_sum,0.01,44.1671
mbpp_66_pos_count,0.01,57.4841
mbpp_67_bell_number,0.01,57.4807
mbpp_68_is_Monotonic,0.01,57.4858
mbpp_69_is_sublist,0.01,57.4810
mbpp_70_get_equal,0.01,57.4822
mbpp_71_comb_sort,0.01,57.4801
mbpp_72_dif_Square,0.01,27.5187
mbpp_74_is_samepatterns,0.01,57.4844
mbpp_75_find_tuples,0.01,57.4922
mbpp_77_is_Diff,0.01,11.3491
mbpp_79_word_len,0.01,6.0280
mbpp_80_tetrahedral_number,0.01,57.4775
mbpp_83_get_Char,0.01,7.8141
mbpp_84_sequence,0.01,57.4738
mbpp_86_centered_hexagonal_number,0.01,57.4702
mbpp_87_merge_dictionaries_three,0.01,57.4913
mbpp_88_freq_count,0.01,57.4885
mbpp_89_closest_num,0.01,57.4722
mbpp_90_len_log,0.01,57.4769
mbpp_91_find_substring,0.01,57.4937
mbpp_92_is_undulating,0.01,57.4812
mbpp_93_power,0.01,57.4845
mbpp_94_index_minimum,0.01,57.4917
mbpp_95_Find_Min_Length,0.01,57.4777
mbpp_96_divisor,0.01,57.4709
mbpp_97_frequency_lists,0.01,36.3464
mbpp_99_decimal_to_binary,0.01,55.9492
mbpp_100_next_smallest_palindrome,0.01,57.4956
mbpp_101_kth_element,0.01,57.4903
mbpp_102_snake_to_camel,0.01,57.4899
mbpp_103_eulerian_num,0.01,57.4770
mbpp_104_sort_sublists,0.01,57.4821
mbpp_105_count,0.01,57.4732
mbpp_106_add_lists,0.01,57.4792
mbpp_108_merge_sorted_list,0.01,57.4887
mbpp_109_odd_Equivalent,0.01,57.4916
mbpp_113_check_integer,0.01,57.4782
mbpp_116_tuple_to_int,0.01,57.4762
mbpp_117_list_to_float,0.01,57.4931
mbpp_118_string_to_list,0.01,47.0076
