task_name,temperature,execution_time_s
mbpp_3_is_not_prime,0.2,5.9803
mbpp_4_heap_queue_largest,0.2,2.2697
mbpp_6_differ_At_One_Bit_Pos,0.2,3.1079
mbpp_8_square_nums,0.2,1.2128
mbpp_9_find_Rotations,0.2,6.4463
mbpp_11_remove_Occ,0.2,10.8050
mbpp_12_sort_matrix,0.2,5.7030
mbpp_14_find_Volume,0.2,1.6163
mbpp_16_text_lowercase_underscore,0.2,1.7004
mbpp_17_square_perimeter,0.2,0.6514
mbpp_18_remove_dirty_chars,0.2,5.6557
mbpp_19_test_duplicate,0.2,7.0637
mbpp_20_is_woodall,0.2,6.5960
mbpp_56_checks,0.2,6.9143
mbpp_57_find_Max_Num,0.2,5.9815
mbpp_58_opposite_Signs,0.2,1.1234
mbpp_59_is_octagonal,0.2,124.3385
mbpp_61_count_Substrings,0.2,24.4700
mbpp_62_smallest_num,0.2,0.9917
mbpp_63_max_difference,0.2,9.1208
mbpp_64_subject_marks,0.2,2.7496
mbpp_65_recursive_list_sum,0.2,8.2471
mbpp_66_pos_count,0.2,4.3850
mbpp_67_bell_number,0.2,21.4326
mbpp_68_is_Monotonic,0.2,6.0805
mbpp_69_is_sublist,0.2,21.2163
mbpp_70_get_equal,0.2,5.1467
mbpp_71_comb_sort,0.2,26.8221
mbpp_72_dif_Square,0.2,2.3342
mbpp_74_is_samepatterns,0.2,23.3295
mbpp_75_find_tuples,0.2,19.8318
mbpp_77_is_Diff,0.2,5.2446
mbpp_79_word_len,0.2,1.0677
mbpp_80_tetrahedral_number,0.2,2.8267
mbpp_83_get_Char,0.2,5.9000
mbpp_84_sequence,0.2,4.3146
mbpp_86_centered_hexagonal_number,0.2,1.5693
mbpp_87_merge_dictionaries_three,0.2,9.0352
mbpp_88_freq_count,0.2,8.1023
mbpp_89_closest_num,0.2,0.6808
mbpp_90_len_log,0.2,6.2800
mbpp_91_find_substring,0.2,11.3960
mbpp_92_is_undulating,0.2,11.9103
mbpp_93_power,0.2,0.9129
mbpp_94_index_minimum,0.2,4.5957
mbpp_95_Find_Min_Length,0.2,6.2745
mbpp_96_divisor,0.2,4.2676
mbpp_97_frequency_lists,0.2,14.8278
mbpp_99_decimal_to_binary,0.2,5.0756
mbpp_100_next_smallest_palindrome,0.2,45.6261
mbpp_101_kth_element,0.2,0.7652
mbpp_102_snake_to_camel,0.2,2.1020
mbpp_103_eulerian_num,0.2,9.8372
mbpp_104_sort_sublists,0.2,2.9974
mbpp_105_count,0.2,2.0819
mbpp_106_add_lists,0.2,36.3837
mbpp_108_merge_sorted_list,0.2,5.7475
mbpp_109_odd_Equivalent,0.2,7.1461
mbpp_113_check_integer,0.2,1.3974
mbpp_116_tuple_to_int,0.2,0.9801
mbpp_117_list_to_float,0.2,29.5842
mbpp_118_string_to_list,0.2,0.6483
mbpp_119_search,0.2,27.6052
mbpp_120_max_product_tuple,0.2,9.0602
mbpp_123_amicable_numbers_sum,0.2,22.2202
mbpp_125_find_length,0.2,11.9213
mbpp_126_sum,0.2,6.4950
mbpp_127_multiply_int,0.2,0.5716
mbpp_128_long_words,0.2,5.3055
mbpp_129_magic_square_test,0.2,110.8948
mbpp_130_max_occurrences,0.2,20.0562
mbpp_131_reverse_vowels,0.2,26.9378
mbpp_132_tup_string,0.2,0.7542
mbpp_133_sum_negativenum,0.2,4.9992
mbpp_135_hexagonal_num,0.2,1.0920
mbpp_138_is_Sum_Of_Powers_Of_Two,0.2,4.4599
mbpp_141_pancake_sort,0.2,39.4927
mbpp_142_count_samepair,0.2,7.1532
mbpp_143_find_lists,0.2,4.3749
mbpp_145_max_Abs_Diff,0.2,10.8115
mbpp_160_find_solution,0.2,7.7075
mbpp_161_remove_elements,0.2,7.0140
mbpp_162_sum_series,0.2,3.9575
mbpp_164_are_equivalent,0.2,13.3849
mbpp_165_count_char_position,0.2,8.7392
mbpp_166_find_even_pair,0.2,8.8192
mbpp_167_next_power_of_2,0.2,3.8757
mbpp_168_frequency,0.2,4.4943
mbpp_170_sum_range_list,0.2,3.4964
mbpp_171_perimeter_pentagon,0.2,0.7018
mbpp_172_count_occurance,0.2,7.4578
mbpp_222_check_type,0.2,23.4806
mbpp_223_is_majority,0.2,26.2637
mbpp_224_count_Set_Bits,0.2,3.0161
mbpp_226_odd_values_string,0.2,4.8946
mbpp_227_min_of_three,0.2,4.2516
mbpp_228_all_Bits_Set_In_The_Given_Range,0.2,4.5471
mbpp_229_re_arrange_array,0.2,9.3194
mbpp_230_replace_blank,0.2,1.5848
mbpp_234_volume_cube,0.2,0.8386
mbpp_237_check_occurences,0.2,8.5345
mbpp_238_number_of_substrings,0.2,4.9548
mbpp_239_get_total_number_of_sequences,0.2,20.2341
mbpp_240_replace_list,0.2,1.8736
mbpp_242_count_charac,0.2,3.3935
mbpp_244_next_Perfect_Square,0.2,2.8325
mbpp_245_max_sum,0.2,115.9034
mbpp_247_lps,0.2,30.1238
mbpp_249_intersection_array,0.2,9.8047
mbpp_250_count_X,0.2,4.5368
mbpp_251_insert_element,0.2,4.6035
mbpp_252_convert,0.2,6.4011
mbpp_253_count_integer,0.2,4.8043
mbpp_255_combinations_colors,0.2,7.3578
mbpp_256_count_Primes_nums,0.2,12.0192
mbpp_257_swap_numbers,0.2,0.7773
mbpp_259_maximize_elements,0.2,11.7977
mbpp_260_newman_prime,0.2,61.8286
mbpp_261_division_elements,0.2,28.1765
mbpp_262_split_two_parts,0.2,2.3785
mbpp_264_dog_age,0.2,11.2435
mbpp_265_list_split,0.2,4.6099
mbpp_266_lateralsurface_cube,0.2,0.7842
mbpp_267_square_Sum,0.2,4.9443
mbpp_268_find_star_num,0.2,1.3226
mbpp_269_ascii_value,0.2,0.7805
mbpp_270_sum_even_and_even_index,0.2,6.4130
mbpp_271_even_Power_Sum,0.2,4.1549
mbpp_272_rear_extract,0.2,5.2273
mbpp_273_substract_elements,0.2,5.3971
mbpp_274_even_binomial_Coeff_Sum,0.2,5.3022
mbpp_277_dict_filter,0.2,11.6616
mbpp_278_count_first_elements,0.2,8.9282
mbpp_279_is_num_decagonal,0.2,6.8164
mbpp_280_sequential_search,0.2,34.0049
mbpp_281_all_unique,0.2,5.1842
mbpp_282_sub_list,0.2,4.6734
mbpp_283_validate,0.2,20.8739
mbpp_284_check_element,0.2,3.6179
mbpp_285_text_match_two_three,0.2,1.6518
mbpp_286_max_sub_array_sum_repeated,0.2,13.4344
mbpp_287_square_Sum,0.2,4.1320
mbpp_290_max_length,0.2,8.8122
mbpp_291_count_no_of_ways,0.2,19.1664
mbpp_292_find,0.2,0.8314
mbpp_293_otherside_rightangle,0.2,1.2157
mbpp_294_max_val,0.2,7.4929
mbpp_295_sum_div,0.2,4.4891
mbpp_296_get_Inv_Count,0.2,7.6546
mbpp_297_flatten_list,0.2,9.6291
mbpp_299_max_aggregate,0.2,16.9333
mbpp_304_find_Element,0.2,23.9142
mbpp_305_start_withp,0.2,5.6058
mbpp_306_max_sum_increasing_subseq,0.2,53.0794
mbpp_308_large_product,0.2,12.1781
mbpp_309_maximum,0.2,1.8588
mbpp_310_string_to_tuple,0.2,0.7258
mbpp_388_highest_Power_of_2,0.2,4.1173
mbpp_389_find_lucas,0.2,5.3410
mbpp_390_add_string,0.2,1.4132
mbpp_391_convert_list_dictionary,0.2,23.0913
mbpp_392_get_max_sum,0.2,44.1582
mbpp_393_max_length_list,0.2,9.1740
mbpp_394_check_distinct,0.2,10.3204
mbpp_395_first_non_repeating_character,0.2,19.0968
mbpp_396_check_char,0.2,3.6313
mbpp_397_median_numbers,0.2,9.2756
mbpp_398_sum_of_digits,0.2,3.9703
mbpp_399_bitwise_xor,0.2,30.2700
mbpp_400_extract_freq,0.2,22.5653
mbpp_401_add_nested_tuples,0.2,25.2422
mbpp_404_minimum,0.2,1.7867
mbpp_405_check_tuplex,0.2,3.1674
mbpp_406_find_Parity,0.2,2.1802
mbpp_407_rearrange_bigger,0.2,33.7593
mbpp_408_k_smallest_pairs,0.2,16.8642
mbpp_409_min_product_tuple,0.2,8.7909
mbpp_410_min_val,0.2,5.8453
mbpp_411_snake_to_camel,0.2,19.0973
mbpp_412_remove_odd,0.2,2.9633
mbpp_413_extract_nth_element,0.2,4.2079
mbpp_414_overlapping,0.2,6.8308
mbpp_415_max_Product,0.2,12.7486
mbpp_417_group_tuples,0.2,10.5646
mbpp_418_Find_Max,0.2,8.3354
mbpp_419_round_and_sum,0.2,4.8685
mbpp_420_cube_Sum,0.2,4.1798
mbpp_421_concatenate_tuple,0.2,4.5107
mbpp_422_find_Average_Of_Cube,0.2,4.1093
mbpp_424_extract_rear,0.2,5.4899
mbpp_425_count_element_in_list,0.2,5.0355
mbpp_426_filter_oddnumbers,0.2,1.3710
mbpp_427_change_date_format,0.2,3.7733
mbpp_428_shell_sort,0.2,24.2424
mbpp_429_and_tuples,0.2,8.1451
mbpp_430_parabola_directrix,0.2,12.8462
mbpp_431_common_element,0.2,6.7907
mbpp_432_median_trapezium,0.2,1.5825
mbpp_433_check_greater,0.2,8.4633
mbpp_434_text_match_one,0.2,1.3692
mbpp_435_last_Digit,0.2,0.8144
mbpp_436_neg_nos,0.2,5.6507
mbpp_437_remove_odd,0.2,5.2133
mbpp_438_count_bidirectional,0.2,16.1285
mbpp_439_multiple_to_single,0.2,4.0119
mbpp_440_find_adverb_position,0.2,7.1799
mbpp_441_surfacearea_cube,0.2,0.7847
mbpp_442_positive_count,0.2,3.3833
mbpp_443_largest_neg,0.2,8.2276
mbpp_444_trim_tuple,0.2,249.9723
mbpp_445_index_multiplication,0.2,10.3010
mbpp_446_count_Occurrence,0.2,13.0876
mbpp_447_cube_nums,0.2,1.3657
mbpp_448_cal_sum,0.2,12.1064
mbpp_450_extract_string,0.2,5.2681
mbpp_451_remove_whitespaces,0.2,12.0389
mbpp_452_loss_amount,0.2,2.4684
mbpp_453_sumofFactors,0.2,5.4924
mbpp_454_text_match_wordz,0.2,7.3532
mbpp_455_check_monthnumb_number,0.2,70.5778
mbpp_456_reverse_string_list,0.2,4.1239
mbpp_457_Find_Min,0.2,7.0989
mbpp_458_rectangle_area,0.2,0.6473
mbpp_459_remove_uppercase,0.2,1.2190
mbpp_460_Extract,0.2,1.0283
mbpp_461_upper_ctr,0.2,6.0434
mbpp_462_combinations_list,0.2,7.1972
mbpp_463_max_subarray_product,0.2,25.9899
mbpp_464_check_value,0.2,5.6533
mbpp_465_drop_empty,0.2,10.5476
mbpp_468_max_product,0.2,19.3673
mbpp_470_add_pairwise,0.2,9.0779
mbpp_471_find_remainder,0.2,4.3941
mbpp_472_check_Consecutive,0.2,9.3972
mbpp_474_replace_char,0.2,5.0503
mbpp_475_sort_counter,0.2,22.5674
mbpp_476_big_sum,0.2,9.0132
mbpp_477_is_lower,0.2,0.7929
mbpp_478_remove_lowercase,0.2,1.3782
mbpp_479_first_Digit,0.2,2.4560
mbpp_554_Split,0.2,5.4965
mbpp_555_difference,0.2,7.8470
mbpp_556_find_Odd_Pair,0.2,8.8241
mbpp_557_toggle_string,0.2,8.1597
mbpp_558_digit_distance_nums,0.2,18.3996
mbpp_559_max_sub_array_sum,0.2,22.8604
mbpp_560_union_elements,0.2,7.4221
mbpp_562_Find_Max_Length,0.2,5.9265
mbpp_563_extract_values,0.2,14.5443
mbpp_564_count_Pairs,0.2,10.8234
mbpp_565_split,0.2,0.6532
mbpp_566_sum_digits,0.2,4.1646
mbpp_567_issort_list,0.2,6.5029
mbpp_568_empty_list,0.2,3.2961
mbpp_569_sort_sublists,0.2,1.7482
mbpp_572_two_unique_nums,0.2,6.2797
mbpp_573_unique_product,0.2,7.1003
mbpp_574_surfacearea_cylinder,0.2,1.6496
mbpp_576_is_Sub_Array,0.2,19.5293
mbpp_577_last_Digit_Factorial,0.2,2.0369
mbpp_578_interleave_lists,0.2,5.1533
mbpp_579_find_dissimilar,0.2,31.1527
mbpp_580_extract_even,0.2,21.3724
mbpp_581_surface_Area,0.2,1.2731
mbpp_583_catalan_number,0.2,7.3018
mbpp_584_find_adverbs,0.2,37.1435
mbpp_585_expensive_items,0.2,3.6699
mbpp_586_split_Arr,0.2,3.4028
mbpp_587_list_tuple,0.2,0.6202
mbpp_588_big_diff,0.2,14.8901
mbpp_589_perfect_squares,0.2,6.5141
mbpp_591_swap_List,0.2,5.2309
mbpp_592_sum_Of_product,0.2,21.3996
mbpp_593_removezero_ip,0.2,6.4413
